#Name;Title;Emulator;CloneOf;Year;Manufacturer;Category;Players;Rotation;Control;Status;DisplayCount;DisplayType;AltRomname;AltTitle;Extra;Buttons
F-ZERO - Starcrackers (Hack);F-ZERO - Starcrackers (Hack);Super Nintendo Entertainment System Hacks;;;;;;;;;;;;;;
F-ZERO - The Lost Tracks (Hack);F-ZERO - The Lost Tracks (Hack);Super Nintendo Entertainment System Hacks;;;;;;;;;;;;;;
Final Fantasy IV - Hard Mode (Hack);Final Fantasy IV - Hard Mode (Hack);Super Nintendo Entertainment System Hacks;;;;;;;;;;;;;;
Final Fantasy V - Hard Mode (Hack);Final Fantasy V - Hard Mode (Hack);Super Nintendo Entertainment System Hacks;;;;;;;;;;;;;;
Final Fantasy VI (Hack);Final Fantasy VI (Hack);Super Nintendo Entertainment System Hacks;;;;;;;;;;;;;;
Final Fantasy VI - Brave New World (Hack);Final Fantasy VI - Brave New World (Hack);Super Nintendo Entertainment System Hacks;;;;;;;;;;;;;;
Final Fantasy VI - Eternal Crystals (Hack);Final Fantasy VI - Eternal Crystals (Hack);Super Nintendo Entertainment System Hacks;;;;;;;;;;;;;;
Final Fantasy VI - Extreme Edition (Hack);Final Fantasy VI - Extreme Edition (Hack);Super Nintendo Entertainment System Hacks;;;;;;;;;;;;;;
Final Fantasy VI - Hard Mode (Hack);Final Fantasy VI - Hard Mode (Hack);Super Nintendo Entertainment System Hacks;;;;;;;;;;;;;;
Final Fantasy VI - Stand Guard (Hack);Final Fantasy VI - Stand Guard (Hack);Super Nintendo Entertainment System Hacks;;;;;;;;;;;;;;
Glory of Heracles III (Hack);Glory of Heracles III (Hack);Super Nintendo Entertainment System Hacks;;;;;;;;;;;;;;
Hyper Street Kart (Hack);Hyper Street Kart (Hack);Super Nintendo Entertainment System Hacks;;;;;;;;;;;;;;
Just Another Mario Hack (Hack);Just Another Mario Hack (Hack);Super Nintendo Entertainment System Hacks;;;;;;;;;;;;;;
Ken Griffey Jr. Presents Major League (Hack);Ken Griffey Jr. Presents Major League (Hack);Super Nintendo Entertainment System Hacks;;;;;;;;;;;;;;
Killer Instinct - Eyedol Unlocked (Hack);Killer Instinct - Eyedol Unlocked (Hack);Super Nintendo Entertainment System Hacks;;;;;;;;;;;;;;
Legend of Zelda, The - Paralell Worlds Remodel (Hack);Legend of Zelda, The - Paralell Worlds Remodel (Hack);Super Nintendo Entertainment System Hacks;;;;;;;;;;;;;;
Lester the Unlikely (Hack);Lester the Unlikely (Hack);Super Nintendo Entertainment System Hacks;;;;;;;;;;;;;;
Magical Quest Starring Mickey Mouse (Hack);Magical Quest Starring Mickey Mouse (Hack);Super Nintendo Entertainment System Hacks;;;;;;;;;;;;;;
Mario World - Starlight Remix (Hack);Mario World - Starlight Remix (Hack);Super Nintendo Entertainment System Hacks;;;;;;;;;;;;;;
Mario World Super (SMW1 Hack);Mario World Super (SMW1 Hack);Super Nintendo Entertainment System Hacks;;;;;;;;;;;;;;
Mario's Awesome Adventure (Hack);Mario's Awesome Adventure (Hack);Super Nintendo Entertainment System Hacks;;;;;;;;;;;;;;
Marios 2 Ways 2 Victory;Marios 2 Ways 2 Victory;Super Nintendo Entertainment System Hacks;;;;;;;;;;;;;;
Marios Treasure Hunt;Marios Treasure Hunt;Super Nintendo Entertainment System Hacks;;;;;;;;;;;;;;
Massimo (Hack);Massimo (Hack);Super Nintendo Entertainment System Hacks;;;;;;;;;;;;;;
Metroid Redesign Axeil Edition (Hack);Metroid Redesign Axeil Edition (Hack);Super Nintendo Entertainment System Hacks;;;;;;;;;;;;;;
Mew2's Super Mario World v0.51 (SMW1 Hack);Mew2's Super Mario World v0.51 (SMW1 Hack);Super Nintendo Entertainment System Hacks;;;;;;;;;;;;;;
Mick & Mack as the Global Gladiators (Hack);Mick & Mack as the Global Gladiators (Hack);Super Nintendo Entertainment System Hacks;;;;;;;;;;;;;;
Mickey's Playtown Adventure - A Day of Discovery! (Hack);Mickey's Playtown Adventure - A Day of Discovery! (Hack);Super Nintendo Entertainment System Hacks;;;;;;;;;;;;;;
Mortal Kombat 2.5 (Hack);Mortal Kombat 2.5 (Hack);Super Nintendo Entertainment System Hacks;;;;;;;;;;;;;;
Mortal Kombat Mythologies Gold 2000 (Hack);Mortal Kombat Mythologies Gold 2000 (Hack);Super Nintendo Entertainment System Hacks;;;;;;;;;;;;;;
Mr. Bloopy - Saves the World (Hack);Mr. Bloopy - Saves the World (Hack);Super Nintendo Entertainment System Hacks;;;;;;;;;;;;;;
Mr. Tuff (Hack);Mr. Tuff (Hack);Super Nintendo Entertainment System Hacks;;;;;;;;;;;;;;
Muhammad Ali Heavyweight Boxing (Hack);Muhammad Ali Heavyweight Boxing (Hack);Super Nintendo Entertainment System Hacks;;;;;;;;;;;;;;
Mushroom Kingdom Meltdown;Mushroom Kingdom Meltdown;Super Nintendo Entertainment System Hacks;;;;;;;;;;;;;;
Mushroom Kingdom Meltdown (Hack);Mushroom Kingdom Meltdown (Hack);Super Nintendo Entertainment System Hacks;;;;;;;;;;;;;;
Mushroom Kingdom Meltdown 2;Mushroom Kingdom Meltdown 2;Super Nintendo Entertainment System Hacks;;;;;;;;;;;;;;
Mushroom Kingdom Meltdown 2 (Hack);Mushroom Kingdom Meltdown 2 (Hack);Super Nintendo Entertainment System Hacks;;;;;;;;;;;;;;
NBA Jam 2k17 (Hack);NBA Jam 2k17 (Hack);Super Nintendo Entertainment System Hacks;;;;;;;;;;;;;;
NFL Football (Hack);NFL Football (Hack);Super Nintendo Entertainment System Hacks;;;;;;;;;;;;;;
NHL '94 (Hack);NHL '94 (Hack);Super Nintendo Entertainment System Hacks;;;;;;;;;;;;;;
Network Q Rally (Hack);Network Q Rally (Hack);Super Nintendo Entertainment System Hacks;;;;;;;;;;;;;;
New Retro Mario Bros. (Hack);New Retro Mario Bros. (Hack);Super Nintendo Entertainment System Hacks;;;;;;;;;;;;;;
Nightmare Busters (Hack);Nightmare Busters (Hack);Super Nintendo Entertainment System Hacks;;;;;;;;;;;;;;
Omega (U);Omega (U);Super Nintendo Entertainment System Hacks;;;;;;;;;;;;;;
Pinkie (Hack);Pinkie (Hack);Super Nintendo Entertainment System Hacks;;;;;;;;;;;;;;
Power Slide (Hack);Power Slide (Hack);Super Nintendo Entertainment System Hacks;;;;;;;;;;;;;;
Prime (Hack);Prime (Hack);Super Nintendo Entertainment System Hacks;;;;;;;;;;;;;;
RHI Roller Hockey '95 (Hack);RHI Roller Hockey '95 (Hack);Super Nintendo Entertainment System Hacks;;;;;;;;;;;;;;
Ranma Nibunnoichi - Improved Edition (Hack);Ranma Nibunnoichi - Improved Edition (Hack);Super Nintendo Entertainment System Hacks;;;;;;;;;;;;;;
Renegade 2 (Hack);Renegade 2 (Hack);Super Nintendo Entertainment System Hacks;;;;;;;;;;;;;;
Rob-omb's Quest Easy;Rob-omb's Quest Easy;Super Nintendo Entertainment System Hacks;;;;;;;;;;;;;;
Rob-omb's Quest Hard (SM Hack);Rob-omb's Quest Hard (SM Hack);Super Nintendo Entertainment System Hacks;;;;;;;;;;;;;;
SCORPION'sRavage FULL;SCORPION'sRavage FULL;Super Nintendo Entertainment System Hacks;;;;;;;;;;;;;;
SUPER MARIO KART 8 (Hack);SUPER MARIO KART 8 (Hack);Super Nintendo Entertainment System Hacks;;;;;;;;;;;;;;
Shadow, The (Hack);Shadow, The (Hack);Super Nintendo Entertainment System Hacks;;;;;;;;;;;;;;
Shadowhawk (Hack);Shadowhawk (Hack);Super Nintendo Entertainment System Hacks;;;;;;;;;;;;;;
Shooter (Hack);Shooter (Hack);Super Nintendo Entertainment System Hacks;;;;;;;;;;;;;;
Sonic The Hedgehog (Hack);Sonic The Hedgehog (Hack);Super Nintendo Entertainment System Hacks;;;;;;;;;;;;;;
Sonic the Hedgehog 4 (Hack);Sonic the Hedgehog 4 (Hack);Super Nintendo Entertainment System Hacks;;;;;;;;;;;;;;
Spectre (Hack);Spectre (Hack);Super Nintendo Entertainment System Hacks;;;;;;;;;;;;;;
SpellCraft - Aspects of Valor (Hack);SpellCraft - Aspects of Valor (Hack);Super Nintendo Entertainment System Hacks;;;;;;;;;;;;;;
Star Fox 2 (Hack);Star Fox 2 (Hack);Super Nintendo Entertainment System Hacks;;;;;;;;;;;;;;
Steven Seagal Is The Final Option (Hack);Steven Seagal Is The Final Option (Hack);Super Nintendo Entertainment System Hacks;;;;;;;;;;;;;;
Street Fighter EX plus Alpha cracked (Hack);Street Fighter EX plus Alpha cracked (Hack);Super Nintendo Entertainment System Hacks;;;;;;;;;;;;;;
Super  Luigi World - Luigis Quest;Super  Luigi World - Luigis Quest;Super Nintendo Entertainment System Hacks;;;;;;;;;;;;;;
Super 3D Noah's Ark (Hack);Super 3D Noah's Ark (Hack);Super Nintendo Entertainment System Hacks;;;;;;;;;;;;;;
Super Boss Gaiden (Hack);Super Boss Gaiden (Hack);Super Nintendo Entertainment System Hacks;;;;;;;;;;;;;;
Super Mario Bros 5 - Reborn;Super Mario Bros 5 - Reborn;Super Nintendo Entertainment System Hacks;;;;;;;;;;;;;;
Super Mario Bros. 3x V2.5 (U);Super Mario Bros. 3x V2.5 (U);Super Nintendo Entertainment System Hacks;;;;;;;;;;;;;;
Super Mario Bros. Deluxe (Hack);Super Mario Bros. Deluxe (Hack);Super Nintendo Entertainment System Hacks;;;;;;;;;;;;;;
Super Mario Kart - Offroad EX (Hack);Super Mario Kart - Offroad EX (Hack);Super Nintendo Entertainment System Hacks;;;;;;;;;;;;;;
Super Mario Kart - S Parigo Kart (Hack);Super Mario Kart - S Parigo Kart (Hack);Super Nintendo Entertainment System Hacks;;;;;;;;;;;;;;
Super Mario Kart R (Hack);Super Mario Kart R (Hack);Super Nintendo Entertainment System Hacks;;;;;;;;;;;;;;
Super Mario Place;Super Mario Place;Super Nintendo Entertainment System Hacks;;;;;;;;;;;;;;
Super Mario RPG - Bob-omb Mafia (Hack);Super Mario RPG - Bob-omb Mafia (Hack);Super Nintendo Entertainment System Hacks;;;;;;;;;;;;;;
Super Mario RPG - Drug Addict (Hack);Super Mario RPG - Drug Addict (Hack);Super Nintendo Entertainment System Hacks;;;;;;;;;;;;;;
Super Mario RPG - Revolution (Hack);Super Mario RPG - Revolution (Hack);Super Nintendo Entertainment System Hacks;;;;;;;;;;;;;;
Super Mario World  3+ - The New Islands (Hack);Super Mario World  3+ - The New Islands (Hack);Super Nintendo Entertainment System Hacks;;;;;;;;;;;;;;
Super Mario World (USA) [Graphic Hack by Pac v1.21] (All-Stars & Yoshi's Island GFX);Super Mario World (USA) [Graphic Hack by Pac v1.21] (All-Stars & Yoshi's Island GFX);Super Nintendo Entertainment System Hacks;;;;;;;;;;;;;;
Super Mario World - 2012 Master Hands Doomsday;Super Mario World - 2012 Master Hands Doomsday;Super Nintendo Entertainment System Hacks;;;;;;;;;;;;;;
Super Mario World - 2nd RP Reload (Hack);Super Mario World - 2nd RP Reload (Hack);Super Nintendo Entertainment System Hacks;;;;;;;;;;;;;;
Super Mario World - 3 - Islands of Mistery (SMW1 Hack);Super Mario World - 3 - Islands of Mistery (SMW1 Hack);Super Nintendo Entertainment System Hacks;;;;;;;;;;;;;;
Super Mario World - 3+ - The New Islands (SMW1 Hack);Super Mario World - 3+ - The New Islands (SMW1 Hack);Super Nintendo Entertainment System Hacks;;;;;;;;;;;;;;
Super Mario World - AHW (Hack);Super Mario World - AHW (Hack);Super Nintendo Entertainment System Hacks;;;;;;;;;;;;;;
Super Mario World - AXW (Hack);Super Mario World - AXW (Hack);Super Nintendo Entertainment System Hacks;;;;;;;;;;;;;;
Super Mario World - After Years (Hack);Super Mario World - After Years (Hack);Super Nintendo Entertainment System Hacks;;;;;;;;;;;;;;
Super Mario World - An SMW Central Production V1-6;Super Mario World - An SMW Central Production V1-6;Super Nintendo Entertainment System Hacks;;;;;;;;;;;;;;
Super Mario World - Archie 2K's World;Super Mario World - Archie 2K's World;Super Nintendo Entertainment System Hacks;;;;;;;;;;;;;;
Super Mario World - Bermuda Triangle Edition (SMW1 Hack);Super Mario World - Bermuda Triangle Edition (SMW1 Hack);Super Nintendo Entertainment System Hacks;;;;;;;;;;;;;;
Super Mario World - Big Boo's Revenge;Super Mario World - Big Boo's Revenge;Super Nintendo Entertainment System Hacks;;;;;;;;;;;;;;
Super Mario World - Brutal M World (Hack);Super Mario World - Brutal M World (Hack);Super Nintendo Entertainment System Hacks;;;;;;;;;;;;;;
Super Mario World - Central Prod (Hack);Super Mario World - Central Prod (Hack);Super Nintendo Entertainment System Hacks;;;;;;;;;;;;;;
Super Mario World - Deluxe (U);Super Mario World - Deluxe (U);Super Nintendo Entertainment System Hacks;;;;;;;;;;;;;;
Super Mario World - Dr Mario (Hack);Super Mario World - Dr Mario (Hack);Super Nintendo Entertainment System Hacks;;;;;;;;;;;;;;
Super Mario World - Dr Mario World (Hack);Super Mario World - Dr Mario World (Hack);Super Nintendo Entertainment System Hacks;;;;;;;;;;;;;;
Super Mario World - Dr.Mario (U);Super Mario World - Dr.Mario (U);Super Nintendo Entertainment System Hacks;;;;;;;;;;;;;;
Super Mario World - Expansion Deluxe V2-3;Super Mario World - Expansion Deluxe V2-3;Super Nintendo Entertainment System Hacks;;;;;;;;;;;;;;
Super Mario World - Fahhbulous Hack (SMW1 Hack);Super Mario World - Fahhbulous Hack (SMW1 Hack);Super Nintendo Entertainment System Hacks;;;;;;;;;;;;;;
Super Mario World - Frank's Super Mario World (SMW1 Hack);Super Mario World - Frank's Super Mario World (SMW1 Hack);Super Nintendo Entertainment System Hacks;;;;;;;;;;;;;;
Super Mario World - Hack Special Edition 1.5 (SMW1 Hack);Super Mario World - Hack Special Edition 1.5 (SMW1 Hack);Super Nintendo Entertainment System Hacks;;;;;;;;;;;;;;
Super Mario World - Hell Edition (SMW1 Hack);Super Mario World - Hell Edition (SMW1 Hack);Super Nintendo Entertainment System Hacks;;;;;;;;;;;;;;
Super Mario World - Ice Village Test Hack (SMW1 Hack);Super Mario World - Ice Village Test Hack (SMW1 Hack);Super Nintendo Entertainment System Hacks;;;;;;;;;;;;;;
Super Mario World - Infinity 2 - The Cursed Gem;Super Mario World - Infinity 2 - The Cursed Gem;Super Nintendo Entertainment System Hacks;;;;;;;;;;;;;;
Super Mario World - Jazz411's Super Mario World (SMW1 Hack);Super Mario World - Jazz411's Super Mario World (SMW1 Hack);Super Nintendo Entertainment System Hacks;;;;;;;;;;;;;;
Super Mario World - Just Another Mario Hack (SMW1 Hack);Super Mario World - Just Another Mario Hack (SMW1 Hack);Super Nintendo Entertainment System Hacks;;;;;;;;;;;;;;
Super Mario World - Koopa Troopa (SMW1 Hack);Super Mario World - Koopa Troopa (SMW1 Hack);Super Nintendo Entertainment System Hacks;;;;;;;;;;;;;;
Super Mario World - Kyouji's Mario World (SMW1 Hack);Super Mario World - Kyouji's Mario World (SMW1 Hack);Super Nintendo Entertainment System Hacks;;;;;;;;;;;;;;
Super Mario World - Le Avventure di Mario 1;Super Mario World - Le Avventure di Mario 1;Super Nintendo Entertainment System Hacks;;;;;;;;;;;;;;
Super Mario World - Le Avventure di Mario 2;Super Mario World - Le Avventure di Mario 2;Super Nintendo Entertainment System Hacks;;;;;;;;;;;;;;
Super Mario World - Le Avventure di Mario 3;Super Mario World - Le Avventure di Mario 3;Super Nintendo Entertainment System Hacks;;;;;;;;;;;;;;
Super Mario World - Legend of Luigi (SMW1 Hack);Super Mario World - Legend of Luigi (SMW1 Hack);Super Nintendo Entertainment System Hacks;;;;;;;;;;;;;;
Super Mario World - Lost Levels (Hack);Super Mario World - Lost Levels (Hack);Super Nintendo Entertainment System Hacks;;;;;;;;;;;;;;
Super Mario World - Lost in Monochrome Land (U) [!];Super Mario World - Lost in Monochrome Land (U) [!];Super Nintendo Entertainment System Hacks;;;;;;;;;;;;;;
Super Mario World - Luigi & The Island Of Mystery;Super Mario World - Luigi & The Island Of Mystery;Super Nintendo Entertainment System Hacks;;;;;;;;;;;;;;
Super Mario World - Luigis Adventure Overseas;Super Mario World - Luigis Adventure Overseas;Super Nintendo Entertainment System Hacks;;;;;;;;;;;;;;
Super Mario World - Luigis Adventure Overseas 3;Super Mario World - Luigis Adventure Overseas 3;Super Nintendo Entertainment System Hacks;;;;;;;;;;;;;;
Super Mario World - MIM 2 - LNA (Hack);Super Mario World - MIM 2 - LNA (Hack);Super Nintendo Entertainment System Hacks;;;;;;;;;;;;;;
Super Mario World - MQ 4 - Redrawn (Hack);Super Mario World - MQ 4 - Redrawn (Hack);Super Nintendo Entertainment System Hacks;;;;;;;;;;;;;;
Super Mario World - MQ 8 - F Quest (Hack);Super Mario World - MQ 8 - F Quest (Hack);Super Nintendo Entertainment System Hacks;;;;;;;;;;;;;;
Super Mario World - Mario Gives Up 1;Super Mario World - Mario Gives Up 1;Super Nintendo Entertainment System Hacks;;;;;;;;;;;;;;
Super Mario World - Mario Gives Up 2;Super Mario World - Mario Gives Up 2;Super Nintendo Entertainment System Hacks;;;;;;;;;;;;;;
Super Mario World - Mario Legacy 6.0 (SMW1 Hack);Super Mario World - Mario Legacy 6.0 (SMW1 Hack);Super Nintendo Entertainment System Hacks;;;;;;;;;;;;;;
Super Mario World - Mario Legends I - Elemental Quest (SMW1 Hack);Super Mario World - Mario Legends I - Elemental Quest (SMW1 Hack);Super Nintendo Entertainment System Hacks;;;;;;;;;;;;;;
Super Mario World - Mario Legends I - The Spectral Room (SMW1 Hack);Super Mario World - Mario Legends I - The Spectral Room (SMW1 Hack);Super Nintendo Entertainment System Hacks;;;;;;;;;;;;;;
Super Mario World - Mario Master 2 (SMW1 Hack);Super Mario World - Mario Master 2 (SMW1 Hack);Super Nintendo Entertainment System Hacks;;;;;;;;;;;;;;
Super Mario World - Mario The Archaeologist Pt1;Super Mario World - Mario The Archaeologist Pt1;Super Nintendo Entertainment System Hacks;;;;;;;;;;;;;;
Super Mario World - Mario The Archaeologist Pt2;Super Mario World - Mario The Archaeologist Pt2;Super Nintendo Entertainment System Hacks;;;;;;;;;;;;;;
Super Mario World - Mario The Ultimate Test (SMW1 Hack);Super Mario World - Mario The Ultimate Test (SMW1 Hack);Super Nintendo Entertainment System Hacks;;;;;;;;;;;;;;
Super Mario World - Mario World X (SMW1 Hack);Super Mario World - Mario World X (SMW1 Hack);Super Nintendo Entertainment System Hacks;;;;;;;;;;;;;;
Super Mario World - Mario Xmas (Hack);Super Mario World - Mario Xmas (Hack);Super Nintendo Entertainment System Hacks;;;;;;;;;;;;;;
Super Mario World - Mario is Missing 2 (U);Super Mario World - Mario is Missing 2 (U);Super Nintendo Entertainment System Hacks;;;;;;;;;;;;;;
Super Mario World - Mario's Chance Hack (SMW1 Hack);Super Mario World - Mario's Chance Hack (SMW1 Hack);Super Nintendo Entertainment System Hacks;;;;;;;;;;;;;;
Super Mario World - Mario's Trip to Hell (SMW1 Hack);Super Mario World - Mario's Trip to Hell (SMW1 Hack);Super Nintendo Entertainment System Hacks;;;;;;;;;;;;;;
Super Mario World - MarioX World 2nd (SMW1 Hack);Super Mario World - MarioX World 2nd (SMW1 Hack);Super Nintendo Entertainment System Hacks;;;;;;;;;;;;;;
Super Mario World - MarioX World 4th (SMW1 Hack);Super Mario World - MarioX World 4th (SMW1 Hack);Super Nintendo Entertainment System Hacks;;;;;;;;;;;;;;
Super Mario World - Master Mario Bros. V4.2 (SMW1 Hack);Super Mario World - Master Mario Bros. V4.2 (SMW1 Hack);Super Nintendo Entertainment System Hacks;;;;;;;;;;;;;;
Super Mario World - Master Quest 1;Super Mario World - Master Quest 1;Super Nintendo Entertainment System Hacks;;;;;;;;;;;;;;
Super Mario World - Master Quest 2;Super Mario World - Master Quest 2;Super Nintendo Entertainment System Hacks;;;;;;;;;;;;;;
Super Mario World - Master Quest 4 Redrawn Update 1-2;Super Mario World - Master Quest 4 Redrawn Update 1-2;Super Nintendo Entertainment System Hacks;;;;;;;;;;;;;;
Super Mario World - Master Quest 6 V1-3;Super Mario World - Master Quest 6 V1-3;Super Nintendo Entertainment System Hacks;;;;;;;;;;;;;;
Super Mario World - Master Quest 8 The Final Quest  1.3;Super Mario World - Master Quest 8 The Final Quest  1.3;Super Nintendo Entertainment System Hacks;;;;;;;;;;;;;;
Super Mario World - Mystery Of The Magic Wand;Super Mario World - Mystery Of The Magic Wand;Super Nintendo Entertainment System Hacks;;;;;;;;;;;;;;
Super Mario World - N Retro Mario (Hack);Super Mario World - N Retro Mario (Hack);Super Nintendo Entertainment System Hacks;;;;;;;;;;;;;;
Super Mario World - Omega (Hack);Super Mario World - Omega (Hack);Super Nintendo Entertainment System Hacks;;;;;;;;;;;;;;
Super Mario World - PIMK (Hack);Super Mario World - PIMK (Hack);Super Nintendo Entertainment System Hacks;;;;;;;;;;;;;;
Super Mario World - PIMK 2 (Hack);Super Mario World - PIMK 2 (Hack);Super Nintendo Entertainment System Hacks;;;;;;;;;;;;;;
Super Mario World - Return to Dinosaur Land (U);Super Mario World - Return to Dinosaur Land (U);Super Nintendo Entertainment System Hacks;;;;;;;;;;;;;;
Super Mario World - SMB2DX (U);Super Mario World - SMB2DX (U);Super Nintendo Entertainment System Hacks;;;;;;;;;;;;;;
Super Mario World - SMB3X Final V2-5;Super Mario World - SMB3X Final V2-5;Super Nintendo Entertainment System Hacks;;;;;;;;;;;;;;
Super Mario World - SMB4 The Mystery Of The Five Stones;Super Mario World - SMB4 The Mystery Of The Five Stones;Super Nintendo Entertainment System Hacks;;;;;;;;;;;;;;
Super Mario World - SMW Returns;Super Mario World - SMW Returns;Super Nintendo Entertainment System Hacks;;;;;;;;;;;;;;
Super Mario World - SMW Returns 2;Super Mario World - SMW Returns 2;Super Nintendo Entertainment System Hacks;;;;;;;;;;;;;;
Super Mario World - SoT7GS (Hack);Super Mario World - SoT7GS (Hack);Super Nintendo Entertainment System Hacks;;;;;;;;;;;;;;
Super Mario World - Sunny Side World (SMW1 Hack);Super Mario World - Sunny Side World (SMW1 Hack);Super Nintendo Entertainment System Hacks;;;;;;;;;;;;;;
Super Mario World - Super Awesome World (U);Super Mario World - Super Awesome World (U);Super Nintendo Entertainment System Hacks;;;;;;;;;;;;;;
Super Mario World - Tenper World (SMW1 Hack);Super Mario World - Tenper World (SMW1 Hack);Super Nintendo Entertainment System Hacks;;;;;;;;;;;;;;
Super Mario World - The 2nd Try (SMW1 Hack);Super Mario World - The 2nd Try (SMW1 Hack);Super Nintendo Entertainment System Hacks;;;;;;;;;;;;;;
Super Mario World - The After Years Ultra (U);Super Mario World - The After Years Ultra (U);Super Nintendo Entertainment System Hacks;;;;;;;;;;;;;;
Super Mario World - The LA Ep 1 (Hack);Super Mario World - The LA Ep 1 (Hack);Super Nintendo Entertainment System Hacks;;;;;;;;;;;;;;
Super Mario World - The LA Ep 2 (Hack);Super Mario World - The LA Ep 2 (Hack);Super Nintendo Entertainment System Hacks;;;;;;;;;;;;;;
Super Mario World - The LA Ep 2_LE (Hack);Super Mario World - The LA Ep 2_LE (Hack);Super Nintendo Entertainment System Hacks;;;;;;;;;;;;;;
Super Mario World - The Lost Adventure (U);Super Mario World - The Lost Adventure (U);Super Nintendo Entertainment System Hacks;;;;;;;;;;;;;;
Super Mario World - The Lost Adventure Episode 2 (U);Super Mario World - The Lost Adventure Episode 2 (U);Super Nintendo Entertainment System Hacks;;;;;;;;;;;;;;
Super Mario World - The Ninji Saga (Hack);Super Mario World - The Ninji Saga (Hack);Super Nintendo Entertainment System Hacks;;;;;;;;;;;;;;
Super Mario World - The Second Reality Project 1.5 (SMW1 Hack);Super Mario World - The Second Reality Project 1.5 (SMW1 Hack);Super Nintendo Entertainment System Hacks;;;;;;;;;;;;;;
Super Mario World - The Second Reality Project 2 3 Worlds (SMW1 Hack);Super Mario World - The Second Reality Project 2 3 Worlds (SMW1 Hack);Super Nintendo Entertainment System Hacks;;;;;;;;;;;;;;
Super Mario World - The Second Realityy Project Reloaded (U);Super Mario World - The Second Realityy Project Reloaded (U);Super Nintendo Entertainment System Hacks;;;;;;;;;;;;;;
Super Mario World - The Secret of the 7 Golden Statues;Super Mario World - The Secret of the 7 Golden Statues;Super Nintendo Entertainment System Hacks;;;;;;;;;;;;;;
Super Mario World - The Unworld;Super Mario World - The Unworld;Super Nintendo Entertainment System Hacks;;;;;;;;;;;;;;
