#Name;Title;Emulator;CloneOf;Year;Manufacturer;Category;Players;Rotation;Control;Status;DisplayCount;DisplayType;AltRomname;AltTitle;Extra;Buttons
Arkanoid - Doh It Again (Japan).sfc;Arkanoid - Doh It Again (Japan).sfc;Nintendo Satellaview;;;;;;;;;;;;;;
BS Fire Emblem - Akaneia Senki Hen - Dai-1-wa - Palace Kanraku (Japan);BS Fire Emblem: Akaneia Senki Hen Week 1: Palace Kanraku (Japan);Nintendo Satellaview;;1997;Nintendo;Strategy;;;;;0;;;;;
BS Fire Emblem - Akaneia Senki Hen - Dai-2-wa - Akai Ryuu Kishi (Japan);BS Fire Emblem: Akaneia Senki Hen Week 2: Akai Ryuu Kishi (Japan);Nintendo Satellaview;;1997;Nintendo;Strategy;;;;;0;;;;;
BS Fire Emblem - Akaneia Senki Hen - Dai-3-wa - Seigi no Touzokudan (Japan);BS Fire Emblem: Akaneia Senki Hen Week 3: Seigi no Touzokudan (Japan);Nintendo Satellaview;;1997;Nintendo;Strategy;;;;;0;;;;;
BS Fire Emblem - Akaneia Senki Hen - Dai-4-wa - Hajimari no Toki (Japan);BS Fire Emblem: Akaneia Senki Hen Week 4: Hajimari no Toki (Japan);Nintendo Satellaview;;1997;Nintendo;Strategy;;;;;0;;;;;
BS Legend of Zelda, The (Japan) (Translated En);BS Legend of Zelda, The (Japan) (Translated En);Nintendo Satellaview;;1995;Nintendo;Role-Playing;;;;;0;;;;;
BS Legend of Zelda, The - Ancient Stone Tablets - Week 1 (Japan) (Translated En);BS Legend of Zelda, The: Ancient Stone Tablets Week 1 (Japan) (Translated En);Nintendo Satellaview;;1997;Nintendo;Role-Playing;;;;;0;;;;;
BS Legend of Zelda, The - Ancient Stone Tablets - Week 2 (Japan) (Translated En);BS Legend of Zelda, The: Ancient Stone Tablets Week 2 (Japan) (Translated En);Nintendo Satellaview;;1997;Nintendo;Role-Playing;;;;;0;;;;;
BS Legend of Zelda, The - Ancient Stone Tablets - Week 3 (Japan) (Translated En);BS Legend of Zelda, The: Ancient Stone Tablets Week 3 (Japan) (Translated En);Nintendo Satellaview;;1997;Nintendo;Role-Playing;;;;;0;;;;;
BS Legend of Zelda, The - Ancient Stone Tablets - Week 4 (Japan) (Translated En);BS Legend of Zelda, The: Ancient Stone Tablets Week 4 (Japan) (Translated En);Nintendo Satellaview;;1997;Nintendo;Role-Playing;;;;;0;;;;;
BS Legend of Zelda, The - Map 2 (Japan) (Translated En);BS Legend of Zelda, The: Map 2 (Japan) (Translated En);Nintendo Satellaview;;1995;Nintendo;Role-Playing;;;;;0;;;;;
BS Marvelous - Camp Arnold Course - Dai-1-shuu (Japan).sfc;BS Marvelous - Camp Arnold Course - Dai-1-shuu (Japan).sfc;Nintendo Satellaview;;;;;;;;;;;;;;
BS Marvelous - Camp Arnold Course - Dai-2-shuu (Japan).sfc;BS Marvelous - Camp Arnold Course - Dai-2-shuu (Japan).sfc;Nintendo Satellaview;;;;;;;;;;;;;;
BS Marvelous - Camp Arnold Course - Dai-3-shuu (Japan).sfc;BS Marvelous - Camp Arnold Course - Dai-3-shuu (Japan).sfc;Nintendo Satellaview;;;;;;;;;;;;;;
BS Marvelous - Camp Arnold Course - Dai-4-shuu (Japan).sfc;BS Marvelous - Camp Arnold Course - Dai-4-shuu (Japan).sfc;Nintendo Satellaview;;;;;;;;;;;;;;
BS Marvelous - Time Athletic Course - Dai-1-shuu (Japan).sfc;BS Marvelous - Time Athletic Course - Dai-1-shuu (Japan).sfc;Nintendo Satellaview;;;;;;;;;;;;;;
BS Marvelous - Time Athletic Course - Dai-2-shuu (Japan).sfc;BS Marvelous - Time Athletic Course - Dai-2-shuu (Japan).sfc;Nintendo Satellaview;;;;;;;;;;;;;;
BS Marvelous - Time Athletic Course - Dai-3-shuu (Japan).sfc;BS Marvelous - Time Athletic Course - Dai-3-shuu (Japan).sfc;Nintendo Satellaview;;;;;;;;;;;;;;
BS Marvelous - Time Athletic Course - Dai-4-shuu (Japan).sfc;BS Marvelous - Time Athletic Course - Dai-4-shuu (Japan).sfc;Nintendo Satellaview;;;;;;;;;;;;;;
BS Marvelous - Camp Arnold Course - Dai-1-shuu (Japan);BS Marvelous: Camp Arnold Course Week 1 (Japan);Nintendo Satellaview;;1996;Nintendo;Role-Playing;;;;;0;;;;;
BS Marvelous - Camp Arnold Course - Dai-2-shuu (Japan);BS Marvelous: Camp Arnold Course Week 2 (Japan);Nintendo Satellaview;;1996;Nintendo;Role-Playing;;;;;0;;;;;
BS Marvelous - Camp Arnold Course - Dai-3-shuu (Japan);BS Marvelous: Camp Arnold Course Week 3 (Japan);Nintendo Satellaview;;1996;Nintendo;Role-Playing;;;;;0;;;;;
BS Marvelous - Camp Arnold Course - Dai-4-shuu (Japan);BS Marvelous: Camp Arnold Course Week 4 (Japan);Nintendo Satellaview;;1996;Nintendo;Role-Playing;;;;;0;;;;;
BS Marvelous - Time Athletic Course - Dai-1-shuu (Japan);BS Marvelous: Time Athletic Course Week 1 (Japan);Nintendo Satellaview;;1996;Nintendo;Role-Playing;;;;;0;;;;;
BS Marvelous - Time Athletic Course - Dai-2-shuu (Japan);BS Marvelous: Time Athletic Course Week 2;Nintendo Satellaview;;1996;Nintendo;Role-Playing;;;;;0;;;;;
