#Name;Title;Emulator;CloneOf;Year;Manufacturer;Category;Players;Rotation;Control;Status;DisplayCount;DisplayType;AltRomname;AltTitle;Extra;Buttons
Phantasy Star III - Generations of Doom (USA, Europe);Phantasy Star III - Generations of Doom (USA, Europe);Sega Genesis;;1990;Sega;Role-Playing;;;;;0;;;;;
Phantasy Star IV (USA);Phantasy Star IV (USA);Sega Genesis;;1994;Sega;Role-Playing;;;;;0;;;;;
Phantom 2040 (USA);Phantom 2040 (USA);Sega Genesis;;1995;Viacom New Media;Platform;;;;;0;;;;;
Pirates! Gold (USA);Pirates! Gold (USA);Sega Genesis;;1993;MicroProse;Strategy;;;;;0;;;;;
Populous (USA);Populous (USA);Sega Genesis;;1991;Bullfrog Productions;Strategy;;;;;0;;;;;
Puggsy (USA);Puggsy (USA);Sega Genesis;;1993;Traveller's Tales;Platform;;;;;0;;;;;
Pulseman (Japan) (Translated En);Pulseman (Japan) (Translated En);Sega Genesis;;1994;Game Freak;Platform;;;;;0;;;;;
Punisher, The (USA);Punisher, The (USA);Sega Genesis;;1994;Sculptured Software;Beat-'Em-Up;;;;;0;;;;;
Puyo Puyo 2 (Japan);Puyo Puyo 2 (Japan);Sega Genesis;;1994;Compile;Puzzle;;;;;0;;;;;
QuackShot Starring Donald Duck (World);QuackShot Starring Donald Duck (World);Sega Genesis;;1991;Sega;Platform;;;;;0;;;;;
Rambo III (World);Rambo III (World);Sega Genesis;;1989;Sega;Platform;;;;;0;;;;;
Ranger X (USA);Ranger X (USA);Sega Genesis;;1993;Gau Entertainment;Shooter;;;;;0;;;;;
Red Zone (USA, Europe);Red Zone (USA, Europe);Sega Genesis;;1994;Zyrinx;Platform;;;;;0;;;;;
Revenge of Shinobi, The (USA, Europe);Revenge of Shinobi, The (USA, Europe);Sega Genesis;;1989;Sega;Platform;;;;;0;;;;;
Rings of Power (USA, Europe);Rings of Power (USA, Europe);Sega Genesis;;1991;Naughty Dog;Role-Playing;;;;;0;;;;;
Ristar (USA, Europe);Ristar (USA, Europe);Sega Genesis;;1995;Sonic Team;Platform;;;;;0;;;;;
RoadBlasters (USA);RoadBlasters (USA);Sega Genesis;;1991;Sterling Silver Software;Driving;;;;;0;;;;;
Road Rash (USA, Europe);Road Rash (USA, Europe);Sega Genesis;;1992;Electronic Arts;Driving;;;;;0;;;;;
Road Rash II (USA, Europe);Road Rash II (USA, Europe);Sega Genesis;;1993;Electronic Arts;Driving;;;;;0;;;;;
Road Rash 3 (USA, Europe);Road Rash 3 (USA, Europe);Sega Genesis;;1995;Electronic Arts;Driving;;;;;0;;;;;
Rock n' Roll Racing (USA);Rock n' Roll Racing (USA);Sega Genesis;;1994;Blizzard Entertainment;Driving;;;;;0;;;;;
Rocket Knight Adventures (USA);Rocket Knight Adventures (USA);Sega Genesis;;1993;Konami;Platform;;;;;0;;;;;
Rolling Thunder 2 (USA);Rolling Thunder 2 (USA);Sega Genesis;;1991;Namco;Shooter;;;;;0;;;;;
Rolling Thunder 3 (USA);Rolling Thunder 3 (USA);Sega Genesis;;1993;Namco;Shooter;;;;;0;;;;;
Rolo to the Rescue (USA, Europe);Rolo to the Rescue (USA, Europe);Sega Genesis;;1992;Vectordean;Platform;;;;;0;;;;;
Sagaia (USA);Sagaia (USA);Sega Genesis;;1991;Taito;Shooter;;;;;0;;;;;
Samurai Shodown (USA);Samurai Shodown (USA);Sega Genesis;;1994;Saurus;Fighter;;;;;0;;;;;
Saturday Night Slammasters (USA);Saturday Night Slammasters (USA);Sega Genesis;;1994;Capcom;Fighter;;;;;0;;;;;
Shadow Dancer - The Secret of Shinobi (World);Shadow Dancer - The Secret of Shinobi (World);Sega Genesis;;1990;Sega;Platform;;;;;0;;;;;
Shadowrun (USA);Shadowrun (USA);Sega Genesis;;1994;Blue Sky Software;Role-Playing;;;;;0;;;;;
Shining Force (USA);Shining Force (USA);Sega Genesis;;1992;Climax Entertainment;Strategy;;;;;0;;;;;
Shining Force II (USA);Shining Force II (USA);Sega Genesis;;1994;Climax Entertainment;Strategy;;;;;0;;;;;
Shining in the Darkness (USA, Europe);Shining in the Darkness (USA, Europe);Sega Genesis;;1991;Climax Entertainment;Role-Playing;;;;;0;;;;;
