#Name;Title;Emulator;CloneOf;Year;Manufacturer;Category;Players;Rotation;Control;Status;DisplayCount;DisplayType;AltRomname;AltTitle;Extra;Buttons
Balloon Crazy (USA) (Unl);Balloon Crazy (USA) (Unl);Atari 8-Bit;;1985;Compute!;Action;;;;;0;;;;;
Balloon Pop & Pylon Racer (USA);Balloon Pop & Pylon Racer (USA);Atari 8-Bit;;1981;Sebree's Computing;Compilation;;;;;0;;;;;
Balloon Pop (USA);Balloon Pop (USA);Atari 8-Bit;;1986;White Bag Software;Breakout;;;;;0;;;;;
Ballyhoo (USA) (Side A);Ballyhoo (USA) (Side A);Atari 8-Bit;;1986;Infocom;Adventure;;;;;0;;;;;
Ballyhoo (USA) (Side B);Ballyhoo (USA) (Side B);Atari 8-Bit;;1986;Infocom;Adventure;;;;;0;;;;;
Balz (Poland) (Unl);Balz (Poland) (Unl);Atari 8-Bit;;2013;Piotr Kosmala;Puzzle;;;;;0;;;;;
Banana (France) (Unl);Banana (France) (Unl);Atari 8-Bit;;1987;Club Cenacle;Action;;;;;0;;;;;
Bandits (USA);Bandits (USA);Atari 8-Bit;;1982;Sirius Software;Shoot-'Em-Up;;;;;0;;;;;
Bank Bang! (Poland);Bank Bang! (Poland);Atari 8-Bit;;1992;Mirage;Shoot-'Em-Up;;;;;0;;;;;
Banker's Run! (USA);Banker's Run! (USA);Atari 8-Bit;;1983;Orange Cherry Software;Educational;;;;;0;;;;;
Bannercatch (USA);Bannercatch (USA);Atari 8-Bit;;1984;Scholastic;Strategy;;;;;0;;;;;
Banzai (Poland);Banzai (Poland);Atari 8-Bit;;19xx;Mirage;Strategy;;;;;0;;;;;
Barbarian (Poland);Barbarian (Poland);Atari 8-Bit;;1993;L.K. Avalon;Fighter;;;;;0;;;;;
Barge (USA);Barge (USA);Atari 8-Bit;;1983;K-Tek Software;Action;;;;;0;;;;;
Barkonid (Europe);Barkonid (Europe);Atari 8-Bit;;1986;MHS;Breakout;;;;;0;;;;;
Barnstorm (USA);Barnstorm (USA);Atari 8-Bit;;1986;White Bag Software;Action;;;;;0;;;;;
Barnyard Blaster (USA);Barnyard Blaster (USA);Atari 8-Bit;;1987;Atari;Shoot-'Em-Up;;;;;0;;;;;
Baseball (Canada);Baseball (Canada);Atari 8-Bit;;1983;Inhome Software;Sports/Baseball;;;;;0;;;;;
Basil the Great Mouse Detective (Europe);Basil the Great Mouse Detective (Europe);Atari 8-Bit;;1987;Gremlin Graphics Software;Adventure;;;;;0;;;;;
Basketball (USA);Basketball (USA);Atari 8-Bit;;1979;Atari;Sports/Basketball;;;;;0;;;;;
Battalion Commander (USA);Battalion Commander (USA);Atari 8-Bit;;1985;SSI;Strategy;;;;;0;;;;;
Battle Of Britain (USA);Battle Of Britain (USA);Atari 8-Bit;;1980;Discovery Games;Strategy;;;;;0;;;;;
Battle Ships (Poland) (Side A);Battle Ships (Poland) (Side A);Atari 8-Bit;;1989;Mirage;Board Games;;;;;0;;;;;
Battle Ships (Poland) (Side B);Battle Ships (Poland) (Side B);Atari 8-Bit;;1989;Mirage;Board Games;;;;;0;;;;;
Battle Trek (USA);Battle Trek (USA);Atari 8-Bit;;1987;-;Strategy;;;;;0;;;;;
Battle for Normandy (USA);Battle for Normandy (USA);Atari 8-Bit;;1982;SSI;Strategy;;;;;0;;;;;
Battle of Antietam (USA) (Side A);Battle of Antietam (USA) (Side A);Atari 8-Bit;;1985;SSI;Strategy;;;;;0;;;;;
Battle of Antietam (USA) (Side B);Battle of Antietam (USA) (Side B);Atari 8-Bit;;1985;SSI;Strategy;;;;;0;;;;;
Battle of Chickamauga, The (USA);Battle of Chickamauga, The (USA);Atari 8-Bit;;1984;GDW;Strategy;;;;;0;;;;;
Battle of Shiloh, The (USA);Battle of Shiloh, The (USA);Atari 8-Bit;;1981;SSI;Strategy;;;;;0;;;;;
BattleZone (USA);BattleZone (USA);Atari 8-Bit;;1987;Atari;Shoot-'Em-Up;;;;;0;;;;;
Battlecruiser I (USA) (Side A);Battlecruiser I (USA) (Side A);Atari 8-Bit;;1987;SSI;Strategy;;;;;0;;;;;
Battlecruiser I (USA) (Side B);Battlecruiser I (USA) (Side B);Atari 8-Bit;;1987;SSI;Strategy;;;;;0;;;;;
Battling Bugs & Concentraction (USA);Battling Bugs & Concentraction (USA);Atari 8-Bit;;1982;Milliken;Compilation;;;;;0;;;;;
Batty Builders (Europe);Batty Builders (Europe);Atari 8-Bit;;1983;English Software;Action;;;;;0;;;;;
Beach Head (USA);Beach Head (USA);Atari 8-Bit;;1983;Access Software;Shoot-'Em-Up;;;;;0;;;;;
Beach Head II - The Dictator Strikes Back (USA);Beach Head II - The Dictator Strikes Back (USA);Atari 8-Bit;;1986;Access Software;Shoot-'Em-Up;;;;;0;;;;;
Beach Landing (USA);Beach Landing (USA);Atari 8-Bit;;1984;Weekly Reader Family Software;Miscellaneous;;;;;0;;;;;
Beamrider (USA);Beamrider (USA);Atari 8-Bit;;1984;Activision;Shoot-'Em-Up;;;;;0;;;;;
