#Name;Title;Emulator;CloneOf;Year;Manufacturer;Category;Players;Rotation;Control;Status;DisplayCount;DisplayType;AltRomname;AltTitle;Extra;Buttons
Skull Quest I -  The Cyan Sarcophagus (1993);Skull Quest I: The Cyan Sarcophagus;Microsoft MS-DOS;;1993;NecroBones;Platform;;;;;0;;;;;
Skull Quest II -  The Vortex (1994);Skull Quest II: The Vortex;Microsoft MS-DOS;;1994;NecroBones;Platform;;;;;0;;;;;
Skullduggery- Adventures in Horror (1989);Skullduggery: Adventures in Horror (Unl);Microsoft MS-DOS;;1989;Freeware;Adventure;;;;;0;;;;;
Skunny Kart (1993);Skunny Kart;Microsoft MS-DOS;;1993;Copysoft;Driving;;;;;0;;;;;
Skunny's Desert Raid (1993);Skunny's Desert Raid;Microsoft MS-DOS;;1993;Copysoft;Shooter;;;;;0;;;;;
Skunny -  Back to the Forest (1993);Skunny: Back to the Forest;Microsoft MS-DOS;;1993;Copysoft;Platform;;;;;0;;;;;
Skunny -  In The Wild West (1993);Skunny: In The Wild West;Microsoft MS-DOS;;1993;Copysoft;Platform;;;;;0;;;;;
Skunny -  Lost in Space (1993);Skunny: Lost in Space;Microsoft MS-DOS;;1993;Copysoft;Shooter;;;;;0;;;;;
Skunny -  Save Our Pizzas! (1993);Skunny: Save Our Pizzas!;Microsoft MS-DOS;;1993;Copysoft;Platform;;;;;0;;;;;
Skunny -  Special Edition (1995);Skunny: Special Edition;Microsoft MS-DOS;;1995;Atomic Entertainment;Platform;;;;;0;;;;;
Skweek (1989);Skweek;Microsoft MS-DOS;;1989;Loriciels;Puzzle;;;;;0;;;;;
Sky & Rica (1995);Sky & Rica;Microsoft MS-DOS;;1995;Softmax Co., Ltd.;Shooter;;;;;0;;;;;
Sky Runner (1987);Sky Runner;Microsoft MS-DOS;;1987;Cascade Games, Ltd.;Driving;;;;;0;;;;;
Sky Shark (1989);Sky Shark;Microsoft MS-DOS;;1989;Toaplan Co., Ltd.;Shooter;;;;;0;;;;;
SkyChase (1990);SkyChase;Microsoft MS-DOS;;1990;Maxis Software Inc.;Simulation;;;;;0;;;;;
SkyNET (1996);SkyNET;Microsoft MS-DOS;;1996;Bethesda Softworks LLC;Shooter;;;;;0;;;;;
SkyRoads (1993);SkyRoads;Microsoft MS-DOS;;1993;Bluemoon Interactive;Driving;;;;;0;;;;;
SkyRoads Xmas Special (1994);SkyRoads Xmas Special;Microsoft MS-DOS;;1994;Bluemoon Interactive;Driving;;;;;0;;;;;
