#Name;Title;Emulator;CloneOf;Year;Manufacturer;Category;Players;Rotation;Control;Status;DisplayCount;DisplayType;AltRomname;AltTitle;Extra;Buttons
myhero;My Hero (US);MAME Mame4all;;1985;Sega;Fighter / 2D;2P alt;;;;0;;;;;
mystston;Mysterious Stones;MAME Mame4all;;1984;Technos;Maze / Shooter Large;2P alt;;;;0;;;;;
mysticm;Mystic Marathon;MAME Mame4all;;1983;Williams;Sports / Track & Field;2P alt;;;;0;;;;;
mysticri;Mystic Riders (World);MAME Mame4all;;1992;Irem;Shooter / Flying Horizontal;2P sim;;;;0;;;;;
nam1975;NAM-1975;MAME Mame4all;;1990;SNK;Shooter / 3rd Person;2P sim;;;;0;;neogeo;;;
nbajamr2;NBA Jam (rev 2.00 02/10/93);MAME Mame4all;nbajam;1993;Midway;Sports / Basketball;4P sim;;;;0;;nbajam;;;
nbajam;NBA Jam (rev 3.01 04/07/93);MAME Mame4all;;1993;Midway;Sports / Basketball;4P sim;;;;0;;;;;
nbajamt1;NBA Jam TE (rev 1.0 01/17/94);MAME Mame4all;nbajam;1994;Midway;Sports / Basketball;4P sim;;;;0;;nbajam;;;
nbajamt2;NBA Jam TE (rev 2.0 01/28/94);MAME Mame4all;nbajam;1994;Midway;Sports / Basketball;4P sim;;;;0;;nbajam;;;
nbajamt3;NBA Jam TE (rev 3.0 03/04/94);MAME Mame4all;nbajam;1994;Midway;Sports / Basketball;4P sim;;;;0;;nbajam;;;
nbajamte;NBA Jam TE (rev 4.0 03/23/94);MAME Mame4all;nbajam;1994;Midway;Sports / Basketball;4P sim;;;;0;;nbajam;;;
nbamaxht;NBA Maximum Hangtime (rev 1.0);MAME Mame4all;;1996;Midway;;;;;;0;;;;;
nametune;Name That Tune;MAME Mame4all;;1986;Bally/Sente;Quiz / Music English;2P sim;;;;0;;;;;
narc3;Narc (rev 3.20);MAME Mame4all;narc;1988;Williams;Platform / Shooter Scrolling;2P sim;;;;0;;narc;;;
narc;Narc (rev 7.00);MAME Mame4all;;1988;Williams;Platform / Shooter Scrolling;2P sim;;;;0;;;;;
nastar;Nastar (World);MAME Mame4all;;1988;Taito Corporation Japan;Platform / Fighter Scrolling;2P sim;;;;0;;;;;
nastarw;Nastar Warrior (US);MAME Mame4all;nastar;1988;Taito America Corporation;Platform / Fighter Scrolling;2P sim;;;;0;;nastar;;;
naughtyb;Naughty Boy;MAME Mame4all;;1982;Jaleco;Maze / Shooter Large;2P alt;;;;0;;;;;
naughtyc;Naughty Boy (Cinematronics);MAME Mame4all;naughtyb;1982;Jaleco (Cinematronics license);Maze / Shooter Large;2P alt;;;;0;;naughtyb;;;
naughtya;Naughty Boy (bootleg);MAME Mame4all;naughtyb;1982;bootleg;Maze / Shooter Large;2P alt;;;;0;;naughtyb;;;
navalone;Navalone;MAME Mame4all;;1980;Namco;;;;;;0;;;;;
nebulbee;Nebulous Bee;MAME Mame4all;galaga;1984;hack;Shooter / Gallery;2P alt;;;;0;;galaga;;;
kuniokub;Nekketsu Kouha Kunio-kun (Japan bootleg);MAME Mame4all;renegade;1986;bootleg;Fighter / 2.5D;2P alt;;;;0;;renegade;;;
kuniokun;Nekketsu Kouha Kunio-kun (Japan);MAME Mame4all;renegade;1986;Technos;Fighter / 2.5D;2P alt;;;;0;;renegade;;;
nemesuk;Nemesis (World?);MAME Mame4all;nemesis;1985;Konami;Shooter / Flying Horizontal;2P alt;;;;0;;nemesis;;;
nemesis;Nemesis (hacked?);MAME Mame4all;;1985;Konami;Shooter / Flying Horizontal;2P alt;;;;0;;;;;
nemoj;Nemo (Japan);MAME Mame4all;nemo;1990;Capcom;Platform / Fighter Scrolling;2P sim;;;;0;;nemo;;;
nemo;Nemo (World);MAME Mame4all;;1990;Capcom;Platform / Fighter Scrolling;2P sim;;;;0;;;;;
neobombe;Neo Bomberman;MAME Mame4all;;1997;Hudson;Maze;2P sim;;;;0;;neogeo;;;
neodrift;Neo Drift Out - New Technology;MAME Mame4all;;1996;Visco;Driving / Race;1P;;;;0;;neogeo;;;
neomrdo;Neo Mr. Do!;MAME Mame4all;;1996;Visco;Maze / Digging;2P sim;;;;0;;neogeo;;;
turfmast;Neo Turf Masters / Big Tournament Golf;MAME Mame4all;;1996;Nazca;Sports / Golf;2P alt;;;;0;;neogeo;;;
neocup98;Neo-Geo Cup '98 - The Road to the Victory;MAME Mame4all;;1998;SNK;Sports / Soccer;2P sim;;;;0;;neogeo;;;
puckman;New Puck-X;MAME Mame4all;pacman;1980;hack;Maze;2P alt;;;;0;;pacman;;;
nrallyx;New Rally X;MAME Mame4all;;1981;Namco;Maze / Driving;2P alt;;;;0;;;;;
newsin7;New Sinbad 7;MAME Mame4all;;1983;ATW USA, Inc.;Maze / Shooter Small;2P alt;;;;0;;;;;
nibbler;Nibbler (set 1);MAME Mame4all;;1982;Rock-ola;Maze;2P alt;;;;0;;;;;
nibblera;Nibbler (set 2);MAME Mame4all;nibbler;1982;Rock-ola;Maze;2P alt;;;;0;;nibbler;;;
nitedrvr;Night Driver;MAME Mame4all;;1976;Atari;Driving / 1st Person;1P;;;;0;;;;;
nstocker;Night Stocker;MAME Mame4all;;1986;Bally/Sente;Shooter / Driving 1st Person;1P;;;;0;;;;;
ncombat;Ninja Combat;MAME Mame4all;;1990;Alpha Denshi Co.;Fighter / 2.5D;2P sim;;;;0;;neogeo;;;
ncommand;Ninja Commando;MAME Mame4all;;1992;Alpha Denshi Co.;Shooter / Walking;2P sim;;;;0;;neogeo;;;
ninjemak;Ninja Emaki (US);MAME Mame4all;;1986;Nichibutsu;Shooter / Misc. Vertical;2P alt;;;;0;;;;;
gaiden;Ninja Gaiden (World);MAME Mame4all;;1988;Tecmo;Fighter / 2.5D;2P sim;;;;0;;;;;
ninjakd2;Ninja Kid II (set 1);MAME Mame4all;;1987;UPL;Platform / Shooter Scrolling;2P alt;;;;0;;;;;
ninjak2a;Ninja Kid II (set 2);MAME Mame4all;ninjakd2;1987;UPL;Platform / Shooter Scrolling;2P alt;;;;0;;ninjakd2;;;
ninjak2b;Ninja Kid II (set 3);MAME Mame4all;ninjakd2;1987;UPL;Platform / Shooter Scrolling;2P alt;;;;0;;ninjakd2;;;
ninjakj;Ninja Kids (Japan);MAME Mame4all;ninjak;1990;Taito Corporation;Fighter / 2.5D;4P sim;;;;0;;ninjak;;;
ninjak;Ninja Kids (World);MAME Mame4all;;1990;Taito Corporation Japan;Fighter / 2.5D;4P sim;;;;0;;;;;
ninjamas;Ninja Master's - haoh-ninpo-cho;MAME Mame4all;;1996;ADK / SNK;Fighter / Versus;2P sim;;;;0;;neogeo;;;
nprinces;Ninja Princess;MAME Mame4all;seganinj;1985;Sega;Shooter / Walking;2P alt;;;;0;;seganinj;;;
nprincsb;Ninja Princess (bootleg?);MAME Mame4all;seganinj;1985;bootleg?;Shooter / Walking;2P alt;;;;0;;seganinj;;;
nprincsu;Ninja Princess (not encrypted);MAME Mame4all;seganinj;1985;Sega;Shooter / Walking;2P alt;;;;0;;seganinj;;;
ryukendn;Ninja Ryukenden (Japan);MAME Mame4all;gaiden;1989;Tecmo;Fighter / 2.5D;2P sim;;;;0;;gaiden;;;
nspirit;Ninja Spirit;MAME Mame4all;;1988;Irem;Fighter / 2D;2P alt;;;;0;;;;;
nomnlnd;No Man's Land;MAME Mame4all;;;Universal;Shooter / Field;2P alt;;;;0;;;;;
nomnlndg;No Man's Land (Gottlieb);MAME Mame4all;nomnlnd;;Universal (Gottlieb license);Shooter / Field;2P alt;;;;0;;nomnlnd;;;
nova2001;Nova 2001 (Japan);MAME Mame4all;;1983;UPL;Shooter / Field;2P alt;;;;0;;;;;
nov2001u;Nova 2001 (US);MAME Mame4all;nova2001;1983;UPL (Universal license);Shooter / Field;2P alt;;;;0;;nova2001;;;
nunchaku;Nunchackun;MAME Mame4all;;1985;Taito;Platform / Fighter Scrolling;2P alt;;;;0;;;;;
offtwalc;Off the Wall (2-player cocktail);MAME Mame4all;offtwall;1991;Atari Games;Ball & Paddle / Breakout;3P sim;;;;0;;offtwall;;;
offtwall;Off the Wall (2/3-player upright);MAME Mame4all;;1991;Atari Games;Ball & Paddle / Breakout;3P sim;;;;0;;;;;
otwalls;Off the Wall (Sente);MAME Mame4all;;1984;Bally/Sente;Sports / Tennis;2P sim;;;;0;;;;;
ohmygod;Oh My God! (Japan);MAME Mame4all;;1993;Atlus;Puzzle / Drop;2P sim;;;;0;;;;;
ogonsiro;Ohgon no Siro (Japan);MAME Mame4all;gladiatr;1986;Taito Corporation;Fighter / 2D;2P alt;;;;0;;gladiatr;;;
olibochu;Oli-Boo-Chu;MAME Mame4all;;1981;Irem + GDI;Maze;2P alt;;;;0;;;;;
omegrace;Omega Race;MAME Mame4all;;1981;Midway;Shooter / Field;2P alt;;;;0;;;;;
ragnagrd;Operation Ragnagard / Shin-Oh-Ken;MAME Mame4all;;1996;Saurus;Fighter / Versus;2P sim;;;;0;;neogeo;;;
orbitron;Orbitron;MAME Mame4all;;;Signatron USA;Shooter / Command;2P alt;;;;0;;;;;
ordyne;Ordyne (Japan);MAME Mame4all;;1988;Namco;Shooter / Flying Horizontal;2P sim;;;;0;;;;;
outrun;Out Run (set 1);MAME Mame4all;;1986;Sega;Driving / Race (chase view);1P;;;;0;;;;;
outruna;Out Run (set 2);MAME Mame4all;outrun;1986;Sega;Driving / Race (chase view);1P;;;;0;;outrun;;;
outrunb;Out Run (set 3);MAME Mame4all;outrun;1986;Sega;Driving / Race (chase view);1P;;;;0;;outrun;;;
outzone;Out Zone;MAME Mame4all;;1990;Toaplan;Shooter / Walking;2P sim;;;;0;;;;;
outzonep;Out Zone (bootleg);MAME Mame4all;outzone;1990;bootleg;Shooter / Walking;2P sim;;;;0;;outzone;;;
overtop;Over Top;MAME Mame4all;;1996;ADK;Driving / Race;1P;;;;0;;neogeo;;;
ozmawars;Ozma Wars;MAME Mame4all;;1979;SNK;Shooter / Gallery;2P alt;;;;0;;;;;
p47j;P-47 - The Freedom Fighter (Japan);MAME Mame4all;p47;1988;Jaleco;Shooter / Flying Horizontal;2P sim;;;;0;;p47;;;
p47;P-47 - The Phantom Fighter (World);MAME Mame4all;;1988;Jaleco;Shooter / Flying Horizontal;2P sim;;;;0;;;;;
pow;P.O.W. - Prisoners of War (US);MAME Mame4all;;1988;SNK;Fighter / 2.5D;2P sim;;;;0;;;;;
pacnpal;Pac & Pal;MAME Mame4all;;1983;Namco;Maze;2P alt;;;;0;;;;;
pacnpal2;Pac & Pal (older);MAME Mame4all;pacnpal;1983;Namco;Maze;2P alt;;;;0;;pacnpal;;;
pacgal;Pac-Gal;MAME Mame4all;mspacman;1981;hack;Maze;2P alt;;;;0;;mspacman;;;
paclandm;Pac-Land (Midway);MAME Mame4all;pacland;1984;[Namco] (Bally Midway license);Platform / Run Jump Scrolling;2P alt;;;;0;;pacland;;;
pacland;Pac-Land (set 1);MAME Mame4all;;1984;Namco;Platform / Run Jump Scrolling;2P alt;;;;0;;;;;
pacland2;Pac-Land (set 2);MAME Mame4all;pacland;1984;Namco;Platform / Run Jump Scrolling;2P alt;;;;0;;pacland;;;
pacland3;Pac-Land (set 3);MAME Mame4all;pacland;1984;Namco;Platform / Run Jump Scrolling;2P alt;;;;0;;pacland;;;
pacnchmp;Pac-Man & Chomp Chomp;MAME Mame4all;pacnpal;1983;Namco;Maze;2P alt;;;;0;;pacnpal;;;
pacheart;Pac-Man (Hearts);MAME Mame4all;pacman;1981;hack;Maze;2P alt;;;;0;;pacman;;;
