#Name;Title;Emulator;CloneOf;Year;Manufacturer;Category;Players;Rotation;Control;Status;DisplayCount;DisplayType;AltRomname;AltTitle;Extra;Buttons
Ganbare! Nippon! Olympics 2000 (Japan);Ganbare! Nippon! Olympics 2000 (Japan);Nintendo 64 Japan;;;;;;;;;;;;;;
Gauntlet Legends (Japan);Gauntlet Legends (Japan);Nintendo 64 Japan;;;;;;;;;;;;;;
Getter Love!! Cho Renai Party Game (Japan);Getter Love!! Cho Renai Party Game (Japan);Nintendo 64 Japan;;;;;;;;;;;;;;
Goemon - Mononoke Sugoroku (Japan);Goemon - Mononoke Sugoroku (Japan);Nintendo 64 Japan;;;;;;;;;;;;;;
Hamster Monogatari 64 (Japan);Hamster Monogatari 64 (Japan);Nintendo 64 Japan;;;;;;;;;;;;;;
Heiwa Pachinko World 64 (Japan);Heiwa Pachinko World 64 (Japan);Nintendo 64 Japan;;;;;;;;;;;;;;
Hiryuu no Ken Twin (Japan);Hiryuu no Ken Twin (Japan);Nintendo 64 Japan;;;;;;;;;;;;;;
Hoshi no Kirby 64 (Japan);Hoshi no Kirby 64 (Japan);Nintendo 64 Japan;;;;;;;;;;;;;;
Human Grand Prix - The New Generation (Japan);Human Grand Prix - The New Generation (Japan);Nintendo 64 Japan;;;;;;;;;;;;;;
Hybrid Heaven (Japan);Hybrid Heaven (Japan);Nintendo 64 Japan;;;;;;;;;;;;;;
Hyper Olympics in Nagano 64 (Japan);Hyper Olympics in Nagano 64 (Japan);Nintendo 64 Japan;;;;;;;;;;;;;;
Iggy-kun no Bura Bura Poyon (Japan);Iggy-kun no Bura Bura Poyon (Japan);Nintendo 64 Japan;;;;;;;;;;;;;;
J.League Dynamite Soccer 64 (Japan);J.League Dynamite Soccer 64 (Japan);Nintendo 64 Japan;;;;;;;;;;;;;;
J.League Eleven Beat 1997 (Japan);J.League Eleven Beat 1997 (Japan);Nintendo 64 Japan;;;;;;;;;;;;;;
J.League Tactics Soccer (Japan);J.League Tactics Soccer (Japan);Nintendo 64 Japan;;;;;;;;;;;;;;
Jangou Simulation Mahjong Dou 64 (Japan);Jangou Simulation Mahjong Dou 64 (Japan);Nintendo 64 Japan;;;;;;;;;;;;;;
Jikkyou J.League Perfect Striker (Japan);Jikkyou J.League Perfect Striker (Japan);Nintendo 64 Japan;;;;;;;;;;;;;;
Jikkyou Powerful Pro Yakyuu 2000 (Japan);Jikkyou Powerful Pro Yakyuu 2000 (Japan);Nintendo 64 Japan;;;;;;;;;;;;;;
Jikkyou Powerful Pro Yakyuu 4 (Japan);Jikkyou Powerful Pro Yakyuu 4 (Japan);Nintendo 64 Japan;;;;;;;;;;;;;;
Jikkyou Powerful Pro Yakyuu 5 (Japan);Jikkyou Powerful Pro Yakyuu 5 (Japan);Nintendo 64 Japan;;;;;;;;;;;;;;
Jikkyou Powerful Pro Yakyuu Basic Ban 2001 (Japan);Jikkyou Powerful Pro Yakyuu Basic Ban 2001 (Japan);Nintendo 64 Japan;;;;;;;;;;;;;;
Jikkyou World Soccer - World Cup France '98 (Japan);Jikkyou World Soccer - World Cup France '98 (Japan);Nintendo 64 Japan;;;;;;;;;;;;;;
Jikkyou World Soccer 3 (Japan);Jikkyou World Soccer 3 (Japan);Nintendo 64 Japan;;;;;;;;;;;;;;
Jikuu Senshi Turok (Japan);Jikuu Senshi Turok (Japan);Nintendo 64 Japan;;;;;;;;;;;;;;
Jinsei Game 64 (Japan);Jinsei Game 64 (Japan);Nintendo 64 Japan;;;;;;;;;;;;;;
Kakutou Denshou - F-Cup Maniax (Japan);Kakutou Denshou - F-Cup Maniax (Japan);Nintendo 64 Japan;;;;;;;;;;;;;;
King Hill 64 - Extreme Snowboarding (Japan);King Hill 64 - Extreme Snowboarding (Japan);Nintendo 64 Japan;;;;;;;;;;;;;;
Kiratto Kaiketsu! 64 Tanteidan (Japan);Kiratto Kaiketsu! 64 Tanteidan (Japan);Nintendo 64 Japan;;;;;;;;;;;;;;
Last Legion UX (Japan);Last Legion UX (Japan);Nintendo 64 Japan;;;;;;;;;;;;;;
Let's Smash (Japan);Let's Smash (Japan);Nintendo 64 Japan;;;;;;;;;;;;;;
Lode Runner 3-D (Japan);Lode Runner 3-D (Japan);Nintendo 64 Japan;;;;;;;;;;;;;;
MRC - Multi Racing Championship (Japan);MRC - Multi Racing Championship (Japan);Nintendo 64 Japan;;;;;;;;;;;;;;
Mahjong 64 (Japan);Mahjong 64 (Japan);Nintendo 64 Japan;;;;;;;;;;;;;;
Mahjong Hourouki Classic (Japan);Mahjong Hourouki Classic (Japan);Nintendo 64 Japan;;;;;;;;;;;;;;
Mahjong Master (Japan);Mahjong Master (Japan);Nintendo 64 Japan;;;;;;;;;;;;;;
Mario Kart 64 (Japan);Mario Kart 64 (Japan);Nintendo 64 Japan;;;;;;;;;;;;;;
Mario Party (Japan);Mario Party (Japan);Nintendo 64 Japan;;;;;;;;;;;;;;
Mario Party 2 (Japan);Mario Party 2 (Japan);Nintendo 64 Japan;;;;;;;;;;;;;;
Mario Party 3 (Japan);Mario Party 3 (Japan);Nintendo 64 Japan;;;;;;;;;;;;;;
Mario Story (Japan);Mario Story (Japan);Nintendo 64 Japan;;;;;;;;;;;;;;
Mario Tennis 64 (Japan);Mario Tennis 64 (Japan);Nintendo 64 Japan;;;;;;;;;;;;;;
Mario no Photopie (Japan);Mario no Photopie (Japan);Nintendo 64 Japan;;;;;;;;;;;;;;
Mickey no Racing Challenge USA (Japan);Mickey no Racing Challenge USA (Japan);Nintendo 64 Japan;;;;;;;;;;;;;;
Morita Shougi 64 (Japan);Morita Shougi 64 (Japan);Nintendo 64 Japan;;;;;;;;;;;;;;
NBA in the Zone '98 (Japan);NBA in the Zone '98 (Japan);Nintendo 64 Japan;;;;;;;;;;;;;;
NBA in the Zone 2 (Japan);NBA in the Zone 2 (Japan);Nintendo 64 Japan;;;;;;;;;;;;;;
Neon Genesis Evangelion (Japan);Neon Genesis Evangelion (Japan);Nintendo 64 Japan;;;;;;;;;;;;;;
Nintama Rantarou 64 Game Gallery (Japan);Nintama Rantarou 64 Game Gallery (Japan);Nintendo 64 Japan;;;;;;;;;;;;;;
Nintendo All-Star! Dairantou Smash Brothers (Japan);Nintendo All-Star! Dairantou Smash Brothers (Japan);Nintendo 64 Japan;;;;;;;;;;;;;;
Nushi Zuri 64 (Japan);Nushi Zuri 64 (Japan);Nintendo 64 Japan;;;;;;;;;;;;;;
Ogre Battle 64 - Person of Lordly Caliber (Japan) (Rev A);Ogre Battle 64 - Person of Lordly Caliber (Japan) (Rev A);Nintendo 64 Japan;;;;;;;;;;;;;;
Olympic Hockey 98 (Japan);Olympic Hockey 98 (Japan);Nintendo 64 Japan;;;;;;;;;;;;;;
PD Ultraman Battle Collection 64 (Japan);PD Ultraman Battle Collection 64 (Japan);Nintendo 64 Japan;;;;;;;;;;;;;;
Pachinko 365 Nichi (Japan);Pachinko 365 Nichi (Japan);Nintendo 64 Japan;;;;;;;;;;;;;;
Parlor! Pro 64 - Pachinko Jikki Simulation Game (Japan);Parlor! Pro 64 - Pachinko Jikki Simulation Game (Japan);Nintendo 64 Japan;;;;;;;;;;;;;;
Perfect Dark (Japan);Perfect Dark (Japan);Nintendo 64 Japan;;;;;;;;;;;;;;
Pikachuu Genki de Chuu (Japan);Pikachuu Genki de Chuu (Japan);Nintendo 64 Japan;;;;;;;;;;;;;;
Pokemon Snap (Japan);Pokemon Snap (Japan);Nintendo 64 Japan;;;;;;;;;;;;;;
Pokemon Stadium (Japan);Pokemon Stadium (Japan);Nintendo 64 Japan;;;;;;;;;;;;;;
Pokemon Stadium 2 (Japan);Pokemon Stadium 2 (Japan);Nintendo 64 Japan;;;;;;;;;;;;;;
