#Name;Title;Emulator;CloneOf;Year;Manufacturer;Category;Players;Rotation;Control;Status;DisplayCount;DisplayType;AltRomname;AltTitle;Extra;Buttons
88games;'88 Games;MAME (2014);;1988;Konami;;4;0;;good;1;raster;;;;3
99lstwark;'99: The Last War (Kyugo);MAME (2014);repulse;1985;Crux / Kyugo;;2;90;joystick (8-way);good;1;raster;repulse;;;2
99lstwar;'99: The Last War (set 1);MAME (2014);repulse;1985;Crux / Proma;;2;90;joystick (8-way);good;1;raster;repulse;;;2
99lstwara;'99: The Last War (set 2);MAME (2014);repulse;1985;Crux / Proma;;2;90;joystick (8-way);good;1;raster;repulse;;;2
pr_lday;'L' Of A Day (Project) (Cash set) (PROCONN);MAME (2014);;199?;Project;;0;;;preliminary;0;;;;mechanical;
pr_ldaya;'L' Of A Day (Project) (Token set) (PROCONN);MAME (2014);pr_lday;199?;Project;;0;;;preliminary;0;;pr_lday;;mechanical;
005;005;MAME (2014);;1981;Sega;;2;270;joystick (4-way);imperfect;1;raster;;;;1
1on1gov;1 on 1 Government (Japan);MAME (2014);;2000;Tecmo;;4;0;joystick (8-way);imperfect;1;raster;tps;;;3
m4tenten;10 X 10 (Barcrest) (MPU4) (set 1);MAME (2014);;199?;Barcrest;;1;;;preliminary;0;;;;mechanical;7
m4tenten__i;10 X 10 (Barcrest) (MPU4) (set 10);MAME (2014);m4tenten;199?;Barcrest;;1;;;preliminary;0;;m4tenten;;mechanical;7
m4tenten__j;10 X 10 (Barcrest) (MPU4) (set 11);MAME (2014);m4tenten;199?;Barcrest;;1;;;preliminary;0;;m4tenten;;mechanical;7
m4tenten__k;10 X 10 (Barcrest) (MPU4) (set 12);MAME (2014);m4tenten;199?;Barcrest;;1;;;preliminary;0;;m4tenten;;mechanical;7
m4tenten__l;10 X 10 (Barcrest) (MPU4) (set 13);MAME (2014);m4tenten;199?;Barcrest;;1;;;preliminary;0;;m4tenten;;mechanical;7
m4tenten__m;10 X 10 (Barcrest) (MPU4) (set 14);MAME (2014);m4tenten;199?;Barcrest;;1;;;preliminary;0;;m4tenten;;mechanical;7
m4tenten__n;10 X 10 (Barcrest) (MPU4) (set 15);MAME (2014);m4tenten;199?;Barcrest;;1;;;preliminary;0;;m4tenten;;mechanical;7
m4tenten__o;10 X 10 (Barcrest) (MPU4) (set 16);MAME (2014);m4tenten;199?;Barcrest;;1;;;preliminary;0;;m4tenten;;mechanical;7
m4tenten__p;10 X 10 (Barcrest) (MPU4) (set 17);MAME (2014);m4tenten;199?;Barcrest;;1;;;preliminary;0;;m4tenten;;mechanical;7
m4tenten__q;10 X 10 (Barcrest) (MPU4) (set 18);MAME (2014);m4tenten;199?;Barcrest;;1;;;preliminary;0;;m4tenten;;mechanical;7
m4tenten__r;10 X 10 (Barcrest) (MPU4) (set 19);MAME (2014);m4tenten;199?;Barcrest;;1;;;preliminary;0;;m4tenten;;mechanical;7
m4tenten__a;10 X 10 (Barcrest) (MPU4) (set 2);MAME (2014);m4tenten;199?;Barcrest;;1;;;preliminary;0;;m4tenten;;mechanical;7
m4tenten__s;10 X 10 (Barcrest) (MPU4) (set 20);MAME (2014);m4tenten;199?;Barcrest;;1;;;preliminary;0;;m4tenten;;mechanical;7
m4tenten__t;10 X 10 (Barcrest) (MPU4) (set 21);MAME (2014);m4tenten;199?;Barcrest;;1;;;preliminary;0;;m4tenten;;mechanical;7
m4tenten__u;10 X 10 (Barcrest) (MPU4) (set 22);MAME (2014);m4tenten;199?;Barcrest;;1;;;preliminary;0;;m4tenten;;mechanical;7
m4tenten__v;10 X 10 (Barcrest) (MPU4) (set 23);MAME (2014);m4tenten;199?;Barcrest;;1;;;preliminary;0;;m4tenten;;mechanical;7
m4tenten__w;10 X 10 (Barcrest) (MPU4) (set 24);MAME (2014);m4tenten;199?;Barcrest;;1;;;preliminary;0;;m4tenten;;mechanical;7
m4tenten__x;10 X 10 (Barcrest) (MPU4) (set 25);MAME (2014);m4tenten;199?;Barcrest;;1;;;preliminary;0;;m4tenten;;mechanical;7
m4tenten__y;10 X 10 (Barcrest) (MPU4) (set 26);MAME (2014);m4tenten;199?;Barcrest;;1;;;preliminary;0;;m4tenten;;mechanical;7
m4tenten__z;10 X 10 (Barcrest) (MPU4) (set 27);MAME (2014);m4tenten;199?;Barcrest;;1;;;preliminary;0;;m4tenten;;mechanical;7
