#Name;Title;Emulator;CloneOf;Year;Manufacturer;Category;Players;Rotation;Control;Status;DisplayCount;DisplayType;AltRomname;AltTitle;Extra;Buttons
Exoide-Z (Japan);Exoide-Z (Japan);Microsoft MSX2+;;;;;;;;;;;;;;
Exoide-Z Area 5 (Japan);Exoide-Z Area 5 (Japan);Microsoft MSX2+;;;;;;;;;;;;;;
F-1 Spirit - The Way to Formula-1 (Japan);F-1 Spirit - The Way to Formula-1 (Japan);Microsoft MSX2+;;;;;;;;;;;;;;
F-1 Spirit 3D Special (Japan)(Disk 1 of 3);F-1 Spirit 3D Special (Japan)(Disk 1 of 3);Microsoft MSX2+;;1988;Konami;Driving;;;;;0;;;;;
F-1 Spirit 3D Special (Japan)(Disk 2 of 3);F-1 Spirit 3D Special (Japan)(Disk 2 of 3);Microsoft MSX2+;;1988;Konami;Driving;;;;;0;;;;;
F-1 Spirit 3D Special (Japan)(Disk 3 of 3);F-1 Spirit 3D Special (Japan)(Disk 3 of 3);Microsoft MSX2+;;1988;Konami;Driving;;;;;0;;;;;
F16 Fighting Falcon (Japan);F16 Fighting Falcon (Japan);Microsoft MSX2+;;;;;;;;;;;;;;
Fa Tetris (Korea) (Unl);Fa Tetris (Korea) (Unl);Microsoft MSX2+;;;;;;;;;;;;;;
Fairy (Japan);Fairy (Japan);Microsoft MSX2+;;;;;;;;;;;;;;
Fairy Land Story, The (Japan);Fairy Land Story, The (Japan);Microsoft MSX2+;;;;;;;;;;;;;;
Family Stadium Pro Baseball - Homerun Contest (Japan);Family Stadium Pro Baseball - Homerun Contest (Japan);Microsoft MSX2+;;1989;Compile / Namco;Sports;;;;;0;;;;;
Family Stadium Professional Baseball (Japan);Family Stadium Professional Baseball (Japan);Microsoft MSX2+;;1989;Compile / Namco;Sports;;;;;0;;;;;
Fandom Library #1 (Japan);Fandom Library #1 (Japan);Microsoft MSX2+;;;;;;;;;;;;;;
Fandom Library #2 (Japan);Fandom Library #2 (Japan);Microsoft MSX2+;;;;;;;;;;;;;;
Fandom Library #3 (Japan);Fandom Library #3 (Japan);Microsoft MSX2+;;;;;;;;;;;;;;
Fantasy Zone (Japan);Fantasy Zone (Japan);Microsoft MSX2+;;;;;;;;;;;;;;
Fathom (Japan);Fathom (Japan);Microsoft MSX2+;;;;;;;;;;;;;;
Final Justice (Japan);Final Justice (Japan);Microsoft MSX2+;;;;;;;;;;;;;;
Final Mahjong (Japan);Final Mahjong (Japan);Microsoft MSX2+;;;;;;;;;;;;;;
Final Zone Wolf (Japan);Final Zone Wolf (Japan);Microsoft MSX2+;;;;;;;;;;;;;;
Fire Rescue (Japan);Fire Rescue (Japan);Microsoft MSX2+;;;;;;;;;;;;;;
Flappy (Japan);Flappy (Japan);Microsoft MSX2+;;;;;;;;;;;;;;
Flappy - Limited 85 (Japan);Flappy - Limited 85 (Japan);Microsoft MSX2+;;;;;;;;;;;;;;
Flash Point (Korea) (Unl);Flash Point (Korea) (Unl);Microsoft MSX2+;;;;;;;;;;;;;;
Flash Splash (Japan);Flash Splash (Japan);Microsoft MSX2+;;;;;;;;;;;;;;
Flicky (Japan);Flicky (Japan);Microsoft MSX2+;;;;;;;;;;;;;;
Flics, Les (France);Flics, Les (France);Microsoft MSX2+;;;;;;;;;;;;;;
Flight Deck (Japan);Flight Deck (Japan);Microsoft MSX2+;;;;;;;;;;;;;;
Flight Simulator (Japan);Flight Simulator (Japan);Microsoft MSX2+;;;;;;;;;;;;;;
Flipper Slipper (Japan);Flipper Slipper (Japan);Microsoft MSX2+;;;;;;;;;;;;;;
Formation Z (Japan);Formation Z (Japan);Microsoft MSX2+;;;;;;;;;;;;;;
Frogger (Japan);Frogger (Japan);Microsoft MSX2+;;;;;;;;;;;;;;
Front Line (Japan);Front Line (Japan);Microsoft MSX2+;;;;;;;;;;;;;;
Fruit Search (Japan);Fruit Search (Japan);Microsoft MSX2+;;;;;;;;;;;;;;
Funky Mouse (Japan);Funky Mouse (Japan);Microsoft MSX2+;;;;;;;;;;;;;;
Futbol (Spain);Futbol (Spain);Microsoft MSX2+;;;;;;;;;;;;;;
Fuun Takeshijyou (Japan);Fuun Takeshijyou (Japan);Microsoft MSX2+;;;;;;;;;;;;;;
GP World (Japan);GP World (Japan);Microsoft MSX2+;;;;;;;;;;;;;;
Galaga (Japan);Galaga (Japan);Microsoft MSX2+;;;;;;;;;;;;;;
Galaxian (Japan);Galaxian (Japan);Microsoft MSX2+;;;;;;;;;;;;;;
Gall Force - Defense of Chaos (Japan);Gall Force - Defense of Chaos (Japan);Microsoft MSX2+;;;;;;;;;;;;;;
Gambler Jiko Chuushinha (Japan);Gambler Jiko Chuushinha (Japan);Microsoft MSX2+;;;;;;;;;;;;;;
Game Land (Japan);Game Land (Japan);Microsoft MSX2+;;;;;;;;;;;;;;
Game Master (Europe);Game Master (Europe);Microsoft MSX2+;;;;;;;;;;;;;;
Game Master (Japan);Game Master (Japan);Microsoft MSX2+;;;;;;;;;;;;;;
Game Master II (Japan);Game Master II (Japan);Microsoft MSX2+;;;;;;;;;;;;;;
Game World - 126 Games (Korea) (Unl);Game World - 126 Games (Korea) (Unl);Microsoft MSX2+;;;;;;;;;;;;;;
Gang Master (Japan);Gang Master (Japan);Microsoft MSX2+;;;;;;;;;;;;;;
Gate of Labyrinth (Japan);Gate of Labyrinth (Japan);Microsoft MSX2+;;;;;;;;;;;;;;
Genghis Khan (Japan);Genghis Khan (Japan);Microsoft MSX2+;;;;;;;;;;;;;;
Ghostbusters (Europe);Ghostbusters (Europe);Microsoft MSX2+;;;;;;;;;;;;;;
Gladius (Germany);Gladius (Germany);Microsoft MSX2+;;1992;MP;Shoot-'Em-Up;;;;;0;;;;;
Glider (Japan);Glider (Japan);Microsoft MSX2+;;;;;;;;;;;;;;
Gojira vs 3 Daikaijuu (Japan);Gojira vs 3 Daikaijuu (Japan);Microsoft MSX2+;;;;;;;;;;;;;;
Gojira-kun (Japan);Gojira-kun (Japan);Microsoft MSX2+;;;;;;;;;;;;;;
Gokiburi Daisakusen - Bug Bomb (Japan);Gokiburi Daisakusen - Bug Bomb (Japan);Microsoft MSX2+;;;;;;;;;;;;;;
Golf Game (Japan);Golf Game (Japan);Microsoft MSX2+;;;;;;;;;;;;;;
Golvellius (Japan);Golvellius (Japan);Microsoft MSX2+;;;;;;;;;;;;;;
Golvellius II (Japan);Golvellius II (Japan);Microsoft MSX2+;;1988;Compile;Role-Playing;;;;;0;;;;;
Gomok Narabe - Omo Go (Japan);Gomok Narabe - Omo Go (Japan);Microsoft MSX2+;;;;;;;;;;;;;;
