#Name;Title;Emulator;CloneOf;Year;Manufacturer;Category;Players;Rotation;Control;Status;DisplayCount;DisplayType;AltRomname;AltTitle;Extra;Buttons
getstarb2;Get Star (bootleg, set 2) [Bootleg];Final Burn Alpha;grdian;1986;bootleg;Fighter / 2D;2P alt;;;;0;;grdian;;;
ghostbi;Ghost Busters (Intro demo) [Demo, You must use the Universe BIOS and set region to Japan AES];Final Burn Alpha;;2009;Sergi;Multi-cart Board;BIOS;;;;0;;neogeo;;;
ghostmun;Ghost Muncher [Bootleg];Final Burn Alpha;puckman;1981;Leisure and Allied;Maze;2P alt;;;;0;;puckman;;;
gpilotsh;Ghost Pilots (NGH-020)(US);Final Burn Alpha;gpilots;1991;SNK;Shooter / Flying Vertical;2P sim;;;;0;;gpilots;;;
gpilots;Ghost Pilots (NGM-020)(NGH-020);Final Burn Alpha;;1991;SNK;Shooter / Flying Vertical;2P sim;;;;0;;neogeo;;;
gpilotsp;Ghost Pilots (prototype) [Prototype];Final Burn Alpha;gpilots;1991;SNK;Shooter / Flying Vertical;2P sim;;;;0;;gpilots;;;
ghostlop;Ghostlop (prototype) [Prototype];Final Burn Alpha;;1996;Data East Corporation;Puzzle / Toss;2P sim;;;;0;;neogeo;;;
gmgalax;Ghostmuncher Galaxian (bootleg) [Bootleg];Final Burn Alpha;;1981;LAX;Multiplay / Compilation;2P alt;;;;0;;;;;
gngblita;Ghosts'n Goblins (Italian bootleg, harder) [Bootleg];Final Burn Alpha;gng;1985;bootleg;Platform / Fighter Scrolling;2P alt;;;;0;;gng;;;
gngt;Ghosts'n Goblins (US);Final Burn Alpha;gng;1985;Capcom (Taito America License);Platform / Fighter Scrolling;2P alt;;;;0;;gng;;;
gngc;Ghosts'n Goblins (World Revision C);Final Burn Alpha;gng;1985;Capcom;Platform / Fighter Scrolling;2P alt;;;;0;;gng;;;
gng;Ghosts'n Goblins (World? set 1);Final Burn Alpha;;1985;Capcom;Platform / Fighter Scrolling;2P alt;;;;0;;;;;
gnga;Ghosts'n Goblins (World? set 2);Final Burn Alpha;gng;1985;Capcom;Platform / Fighter Scrolling;2P alt;;;;0;;gng;;;
gngbl;Ghosts'n Goblins (bootleg with Cross) [Bootleg];Final Burn Alpha;gng;1985;bootleg;Platform / Fighter Scrolling;2P alt;;;;0;;gng;;;
gngbla;Ghosts'n Goblins (bootleg, harder) [Bootleg];Final Burn Alpha;gng;1985;bootleg;Platform / Fighter Scrolling;2P alt;;;;0;;gng;;;
gngprot;Ghosts'n Goblins (prototype);Final Burn Alpha;gng;1985;Capcom;Platform / Fighter Scrolling;2P alt;;;;0;;gng;;;
