#Name;Title;Emulator;CloneOf;Year;Manufacturer;Category;Players;Rotation;Control;Status;DisplayCount;DisplayType;AltRomname;AltTitle;Extra;Buttons
ainferno;ainferno;Mame (Advance);;;;;;;;;;;;;;
airattck;airattck;Mame (Advance);;;;;;;;;;;;;;
airbustj;airbustj;Mame (Advance);;;;;;;;;;;;;;
airbustr;airbustr;Mame (Advance);;;;;;;;;;;;;;
airco22b;airco22b;Mame (Advance);;;;;;;;;;;;;;
aircombj;aircombj;Mame (Advance);;;;;;;;;;;;;;
aircombu;aircombu;Mame (Advance);;;;;;;;;;;;;;
airduel;airduel;Mame (Advance);;;;;;;;;;;;;;
airraid;airraid;Mame (Advance);;;;;;;;;;;;;;
airwolf;airwolf;Mame (Advance);;;;;;;;;;;;;;
ajax;ajax;Mame (Advance);;;;;;;;;;;;;;
ajaxj;ajaxj;Mame (Advance);;;;;;;;;;;;;;
akiss;akiss;Mame (Advance);;;;;;;;;;;;;;
akkanvdr;akkanvdr;Mame (Advance);;;;;;;;;;;;;;
alcon;alcon;Mame (Advance);;;;;;;;;;;;;;
alexkid1;alexkid1;Mame (Advance);;;;;;;;;;;;;;
alexkidd;alexkidd;Mame (Advance);;;;;;;;;;;;;;
alibaba;alibaba;Mame (Advance);;;;;;;;;;;;;;
alien3;alien3;Mame (Advance);;;;;;;;;;;;;;
alien3u;alien3u;Mame (Advance);;;;;;;;;;;;;;
alienar;alienar;Mame (Advance);;;;;;;;;;;;;;
alienaru;alienaru;Mame (Advance);;;;;;;;;;;;;;
alieninv;alieninv;Mame (Advance);;;;;;;;;;;;;;
aliens;aliens;Mame (Advance);;;;;;;;;;;;;;
aliens2;aliens2;Mame (Advance);;;;;;;;;;;;;;
aliens3;aliens3;Mame (Advance);;;;;;;;;;;;;;
aliensj;aliensj;Mame (Advance);;;;;;;;;;;;;;
aliensj2;aliensj2;Mame (Advance);;;;;;;;;;;;;;
aliensu;aliensu;Mame (Advance);;;;;;;;;;;;;;
aliensy1;aliensy1;Mame (Advance);;;;;;;;;;;;;;
aliensy2;aliensy2;Mame (Advance);;;;;;;;;;;;;;
aliensy3;aliensy3;Mame (Advance);;;;;;;;;;;;;;
aliensyn;aliensyn;Mame (Advance);;;;;;;;;;;;;;
aligator;aligator;Mame (Advance);;;;;;;;;;;;;;
aligatun;aligatun;Mame (Advance);;;;;;;;;;;;;;
alleymas;alleymas;Mame (Advance);;;;;;;;;;;;;;
alphaho;alphaho;Mame (Advance);;;;;;;;;;;;;;
alpham2;alpham2;Mame (Advance);;;;;;;;;;;;;;
alphamis;alphamis;Mame (Advance);;;;;;;;;;;;;;
alphaona;alphaona;Mame (Advance);;;;;;;;;;;;;;
alphaone;alphaone;Mame (Advance);;;;;;;;;;;;;;
alphaxz;alphaxz;Mame (Advance);;;;;;;;;;;;;;
alpine;alpine;Mame (Advance);;;;;;;;;;;;;;
alpinea;alpinea;Mame (Advance);;;;;;;;;;;;;;
alpinerc;alpinerc;Mame (Advance);;;;;;;;;;;;;;
alpinerd;alpinerd;Mame (Advance);;;;;;;;;;;;;;
alpinesa;alpinesa;Mame (Advance);;;;;;;;;;;;;;
alpinr2b;alpinr2b;Mame (Advance);;;;;;;;;;;;;;
altbeaj1;altbeaj1;Mame (Advance);;;;;;;;;;;;;;
altbeaj3;altbeaj3;Mame (Advance);;;;;;;;;;;;;;
altbeas2;altbeas2;Mame (Advance);;;;;;;;;;;;;;
altbeas4;altbeas4;Mame (Advance);;;;;;;;;;;;;;
altbeas5;altbeas5;Mame (Advance);;;;;;;;;;;;;;
altbeasj;altbeasj;Mame (Advance);;;;;;;;;;;;;;
altbeast;altbeast;Mame (Advance);;;;;;;;;;;;;;
amatelas;amatelas;Mame (Advance);;;;;;;;;;;;;;
amazon;amazon;Mame (Advance);;;;;;;;;;;;;;
ambush;ambush;Mame (Advance);;;;;;;;;;;;;;
ambusht;ambusht;Mame (Advance);;;;;;;;;;;;;;
ambushv;ambushv;Mame (Advance);;;;;;;;;;;;;;
amerdar2;amerdar2;Mame (Advance);;;;;;;;;;;;;;
amerdart;amerdart;Mame (Advance);;;;;;;;;;;;;;
amidar;amidar;Mame (Advance);;;;;;;;;;;;;;
amidarb;amidarb;Mame (Advance);;;;;;;;;;;;;;
amidaro;amidaro;Mame (Advance);;;;;;;;;;;;;;
amidars;amidars;Mame (Advance);;;;;;;;;;;;;;
amidaru;amidaru;Mame (Advance);;;;;;;;;;;;;;
amigo;amigo;Mame (Advance);;;;;;;;;;;;;;
ampoker2;ampoker2;Mame (Advance);;;;;;;;;;;;;;
ampokr2a;ampokr2a;Mame (Advance);;;;;;;;;;;;;;
ampokr2b;ampokr2b;Mame (Advance);;;;;;;;;;;;;;
ampokr2c;ampokr2c;Mame (Advance);;;;;;;;;;;;;;
amspdwy;amspdwy;Mame (Advance);;;;;;;;;;;;;;
amspdwya;amspdwya;Mame (Advance);;;;;;;;;;;;;;
androdun;androdun;Mame (Advance);;;;;;;;;;;;;;
andromed;andromed;Mame (Advance);;;;;;;;;;;;;;
angelkds;angelkds;Mame (Advance);;;;;;;;;;;;;;
animaljr;animaljr;Mame (Advance);;;;;;;;;;;;;;
anteater;anteater;Mame (Advance);;;;;;;;;;;;;;
