#Name;Title;Emulator;CloneOf;Year;Manufacturer;Category;Players;Rotation;Control;Status;DisplayCount;DisplayType;AltRomname;AltTitle;Extra;Buttons
j6showtmc;It's Showtime (JPM) (IMPACT) (set 4);MAME (2016);j6showtm;199?;JPM;;;;;preliminary;0;;j6showtm;;mechanical;
j6showtmd;It's Showtime (JPM) (IMPACT) (set 5);MAME (2016);j6showtm;199?;JPM;;;;;preliminary;0;;j6showtm;;mechanical;
j6showtme;It's Showtime (JPM) (IMPACT) (set 6);MAME (2016);j6showtm;199?;JPM;;;;;preliminary;0;;j6showtm;;mechanical;
j6showtmf;It's Showtime (JPM) (IMPACT) (set 7);MAME (2016);j6showtm;199?;JPM;;;;;preliminary;0;;j6showtm;;mechanical;
j6showtmg;It's Showtime (JPM) (IMPACT) (set 8);MAME (2016);j6showtm;199?;JPM;;;;;preliminary;0;;j6showtm;;mechanical;
j6showtmh;It's Showtime (JPM) (IMPACT) (set 9);MAME (2016);j6showtm;199?;JPM;;;;;preliminary;0;;j6showtm;;mechanical;
sc2callcp;It's Your Call (Club?) (Global) (v1.6 Protocol) (Scorpion 2/3);MAME (2016);sc2callc;199?;Global;;;;;preliminary;0;;sc2callc;;mechanical;
sc2callc;It's Your Call (Club?) (Global) (v1.6) (Scorpion 2/3);MAME (2016);;199?;Global;;;;;preliminary;0;;;;mechanical;
sc2callp;It's Your Call (Global) (v2.7 Protocol) (Scorpion 2/3);MAME (2016);sc2call;199?;Global;;;;;preliminary;0;;sc2call;;mechanical;
sc2call;It's Your Call (Global) (v2.7) (Scorpion 2/3);MAME (2016);;199?;Global;;;;;preliminary;0;;;;mechanical;
ep_ijoba;Italian Job (Maygay) (EPOCH, v1.1);MAME (2016);ep_ijob;2001;Maygay;;;;;preliminary;0;;ep_ijob;;mechanical;
ep_ijob;Italian Job (Maygay) (EPOCH, v2.1);MAME (2016);;2001;Maygay;;;;;preliminary;0;;;;mechanical;
m1itjob;Italian Job (Maygay) (M1A/B) (set 1);MAME (2016);;199?;Maygay;;;;;preliminary;0;;;;mechanical;
m1itjobi;Italian Job (Maygay) (M1A/B) (set 10);MAME (2016);m1itjob;199?;Maygay;;;;;preliminary;0;;m1itjob;;mechanical;
m1itjobj;Italian Job (Maygay) (M1A/B) (set 11);MAME (2016);m1itjob;199?;Maygay;;;;;preliminary;0;;m1itjob;;mechanical;
m1itjobk;Italian Job (Maygay) (M1A/B) (set 12);MAME (2016);m1itjob;199?;Maygay;;;;;preliminary;0;;m1itjob;;mechanical;
m1itjobl;Italian Job (Maygay) (M1A/B) (set 13);MAME (2016);m1itjob;199?;Maygay;;;;;preliminary;0;;m1itjob;;mechanical;
m1itjobm;Italian Job (Maygay) (M1A/B) (set 14);MAME (2016);m1itjob;199?;Maygay;;;;;preliminary;0;;m1itjob;;mechanical;
m1itjobn;Italian Job (Maygay) (M1A/B) (set 15);MAME (2016);m1itjob;199?;Maygay;;;;;preliminary;0;;m1itjob;;mechanical;
m1itjobo;Italian Job (Maygay) (M1A/B) (set 16);MAME (2016);m1itjob;199?;Maygay;;;;;preliminary;0;;m1itjob;;mechanical;
