#Name;Title;Emulator;CloneOf;Year;Manufacturer;Category;Players;Rotation;Control;Status;DisplayCount;DisplayType;AltRomname;AltTitle;Extra;Buttons
Arcade Classics Volume One (Europe);Arcade Classics Volume One (Europe);Sony PlayStation 2;;2006;Play It!;Compilation;;;;;0;;;;;
Arcade USA (Europe);Arcade USA (Europe);Sony PlayStation 2;;2006;Phoenix Games;Sports/Bowling;;;;;0;;;;;
Arcade, The (Europe);Arcade, The (Europe);Sony PlayStation 2;;2005;Oxygen Interactive;Compilation;;;;;0;;;;;
Arcana Heart (USA);Arcana Heart (USA);Sony PlayStation 2;;2008;Examu;Fighter;;;;;0;;;;;
Arctic Thunder (USA);Arctic Thunder (USA);Sony PlayStation 2;;2001;Inland Productions;Water;;;;;0;;;;;
Are You Smarter Than a 5th Grader - Make the Grade (USA);Are You Smarter Than a 5th Grader - Make the Grade (USA);Sony PlayStation 2;;2008;THQ;Game Show;;;;;0;;;;;
Area 51 (USA);Area 51 (USA);Sony PlayStation 2;;2005;Midway Studios - Austin;Shooter;;;;;0;;;;;
Arena Football (USA);Arena Football (USA);Sony PlayStation 2;;2006;EA Tiburon;Sports/Football;;;;;0;;;;;
Arena Football - Road to Glory (USA);Arena Football - Road to Glory (USA);Sony PlayStation 2;;2007;BudCat;Sports/Football;;;;;0;;;;;
Armored Core - Last Raven (USA);Armored Core - Last Raven (USA);Sony PlayStation 2;;2006;From Software;Simulation;;;;;0;;;;;
Armored Core - Nexus (USA) (Disc 1);Armored Core - Nexus (USA) (Disc 1);Sony PlayStation 2;;2004;From Software;Simulation;;;;;0;;;;;
Armored Core - Nexus (USA) (Disc 2);Armored Core - Nexus (USA) (Disc 2);Sony PlayStation 2;;2004;From Software;Simulation;;;;;0;;;;;
Armored Core - Nine Breaker (USA);Armored Core - Nine Breaker (USA);Sony PlayStation 2;;2005;From Software;Simulation;;;;;0;;;;;
Armored Core 2 (USA);Armored Core 2 (USA);Sony PlayStation 2;;2000;From Software;Simulation;;;;;0;;;;;
Armored Core 2 - Another Age (USA);Armored Core 2 - Another Age (USA);Sony PlayStation 2;;2001;From Software;Simulation;;;;;0;;;;;
Armored Core 3 (USA);Armored Core 3 (USA);Sony PlayStation 2;;2002;From Software;Simulation;;;;;0;;;;;
Army Men - Air Attack 2 (USA);Army Men - Air Attack 2 (USA);Sony PlayStation 2;;2001;3DO;Shooter;;;;;0;;;;;
Army Men - Green Rogue (USA);Army Men - Green Rogue (USA);Sony PlayStation 2;;2001;3DO;Shooter;;;;;0;;;;;
Army Men - Major Malfunction (Europe);Army Men - Major Malfunction (Europe);Sony PlayStation 2;;2006;Team 17;Shooter;;;;;0;;;;;
Army Men - RTS (USA);Army Men - RTS (USA);Sony PlayStation 2;;2002;Pandemic Studios;Strategy;;;;;0;;;;;
Army Men - Sarge's Heroes 2 (USA);Army Men - Sarge's Heroes 2 (USA);Sony PlayStation 2;;2001;3DO;Shooter;;;;;0;;;;;
Army Men - Sarge's War (Europe);Army Men - Sarge's War (Europe);Sony PlayStation 2;;2004;Tactical Development;Shooter;;;;;0;;;;;
Army Men - Soldiers of Misfortune (USA);Army Men - Soldiers of Misfortune (USA);Sony PlayStation 2;;2008;Big Blue Bubble Inc.;Shooter;;;;;0;;;;;
Art of Fighting Anthology (USA);Art of Fighting Anthology (USA);Sony PlayStation 2;;2007;SNK Playmore;Compilation;;;;;0;;;;;
Arthur and the Invisibles - The Game  (USA);Arthur and the Invisibles - The Game  (USA);Sony PlayStation 2;;2007;Etranges Libellules;Adventure;;;;;0;;;;;
Assault Suits Valken (Europe);Assault Suits Valken (Europe);Sony PlayStation 2;;2005;Psikyo;Action;;;;;0;;;;;
Asterix & Obelix - Kick Buttix (USA);Asterix & Obelix - Kick Buttix (USA);Sony PlayStation 2;;2004;Etranges Libellules;Beat-'Em-Up;;;;;0;;;;;
Asterix & Obelix XXL2 - Mission - Las Vegum (Europe);Asterix & Obelix XXL2 - Mission - Las Vegum (Europe);Sony PlayStation 2;;2006;Etranges Libellules;Platform;;;;;0;;;;;
Asterix at the Olympic Games (Europe);Asterix at the Olympic Games (Europe);Sony PlayStation 2;;2008;Etranges Libellules;Platform;;;;;0;;;;;
Astro Boy (USA);Astro Boy (USA);Sony PlayStation 2;;2004;Sonic Team;Action;;;;;0;;;;;
Astro Boy - The Video Game (USA);Astro Boy - The Video Game (USA);Sony PlayStation 2;;2009;High Voltage Software;Action;;;;;0;;;;;
Atari Anthology (USA);Atari Anthology (USA);Sony PlayStation 2;;2004;Digital Eclipse;Compilation;;;;;0;;;;;
Atelier Iris - Eternal Mana (USA);Atelier Iris - Eternal Mana (USA);Sony PlayStation 2;;2005;Gust;Role-Playing;;;;;0;;;;;
Atelier Iris 2 - The Azoth of Destiny (USA);Atelier Iris 2 - The Azoth of Destiny (USA);Sony PlayStation 2;;2006;Gust;Role-Playing;;;;;0;;;;;
