#Name;Title;Emulator;CloneOf;Year;Manufacturer;Category;Players;Rotation;Control;Status;DisplayCount;DisplayType;AltRomname;AltTitle;Extra;Buttons
Bonkers (USA, Europe);Bonkers (USA, Europe);Sega Mega Drive;;;;;;;;;;;;;;
Boogerman - A Pick and Flick Adventure (USA);Boogerman - A Pick and Flick Adventure (USA);Sega Mega Drive;;;;;;;;;;;;;;
Boxing Legends of the Ring (USA);Boxing Legends of the Ring (USA);Sega Mega Drive;;;;;;;;;;;;;;
Bram Stoker's Dracula (USA);Bram Stoker's Dracula (USA);Sega Mega Drive;;;;;;;;;;;;;;
Brett Hull Hockey '95 (USA);Brett Hull Hockey '95 (USA);Sega Mega Drive;;;;;;;;;;;;;;
Brian Lara Cricket (Europe);Brian Lara Cricket (Europe);Sega Mega Drive;;;;;;;;;;;;;;
Brian Lara Cricket 96 (Europe);Brian Lara Cricket 96 (Europe);Sega Mega Drive;;;;;;;;;;;;;;
Brutal - Paws of Fury (USA);Brutal - Paws of Fury (USA);Sega Mega Drive;;;;;;;;;;;;;;
Bubba'n'Stix - A Strategy Adventure (USA);Bubba'n'Stix - A Strategy Adventure (USA);Sega Mega Drive;;;;;;;;;;;;;;
Bubble and Squeak (USA);Bubble and Squeak (USA);Sega Mega Drive;;;;;;;;;;;;;;
Bubsy II (USA, Europe);Bubsy II (USA, Europe);Sega Mega Drive;;;;;;;;;;;;;;
Bubsy in Claws Encounters of the Furred Kind (USA, Europe);Bubsy in Claws Encounters of the Furred Kind (USA, Europe);Sega Mega Drive;;;;;;;;;;;;;;
Buck Rogers - Countdown to Doomsday (USA, Europe);Buck Rogers - Countdown to Doomsday (USA, Europe);Sega Mega Drive;;;;;;;;;;;;;;
Budokan - The Martial Spirit (USA);Budokan - The Martial Spirit (USA);Sega Mega Drive;;;;;;;;;;;;;;
Bug Hunt (World) (Unl);Bug Hunt (World) (Unl);Sega Mega Drive;;;;;;;;;;;;;;
Bugs Bunny in Double Trouble (USA);Bugs Bunny in Double Trouble (USA);Sega Mega Drive;;;;;;;;;;;;;;
Bulls Vs Lakers and the NBA Playoffs (USA, Europe);Bulls Vs Lakers and the NBA Playoffs (USA, Europe);Sega Mega Drive;;;;;;;;;;;;;;
Bulls versus Blazers and the NBA Playoffs (USA, Europe);Bulls versus Blazers and the NBA Playoffs (USA, Europe);Sega Mega Drive;;;;;;;;;;;;;;
Burning Force (USA);Burning Force (USA);Sega Mega Drive;;;;;;;;;;;;;;
Cadash (USA, Asia);Cadash (USA, Asia);Sega Mega Drive;;;;;;;;;;;;;;
Caesars Palace (USA);Caesars Palace (USA);Sega Mega Drive;;;;;;;;;;;;;;
Cal Ripken Jr. Baseball (USA);Cal Ripken Jr. Baseball (USA);Sega Mega Drive;;;;;;;;;;;;;;
Caliber.50 (USA);Caliber.50 (USA);Sega Mega Drive;;;;;;;;;;;;;;
California Games (USA, Europe);California Games (USA, Europe);Sega Mega Drive;;;;;;;;;;;;;;
Cannon Fodder (Europe);Cannon Fodder (Europe);Sega Mega Drive;;;;;;;;;;;;;;
Captain America and the Avengers (USA);Captain America and the Avengers (USA);Sega Mega Drive;;;;;;;;;;;;;;
Captain Planet and the Planeteers (USA);Captain Planet and the Planeteers (USA);Sega Mega Drive;;;;;;;;;;;;;;
Castle of Illusion Starring Mickey Mouse (USA, Europe);Castle of Illusion Starring Mickey Mouse (USA, Europe);Sega Mega Drive;;;;;;;;;;;;;;
Castlevania - Bloodlines (USA);Castlevania - Bloodlines (USA);Sega Mega Drive;;;;;;;;;;;;;;
Centurion - Defender of Rome (USA, Europe);Centurion - Defender of Rome (USA, Europe);Sega Mega Drive;;;;;;;;;;;;;;
Chakan (USA, Europe);Chakan (USA, Europe);Sega Mega Drive;;;;;;;;;;;;;;
Champions World Class Soccer (World);Champions World Class Soccer (World);Sega Mega Drive;;;;;;;;;;;;;;
Championship Bowling (USA);Championship Bowling (USA);Sega Mega Drive;;;;;;;;;;;;;;
Championship Pool (USA);Championship Pool (USA);Sega Mega Drive;;;;;;;;;;;;;;
Championship Pro-Am (USA);Championship Pro-Am (USA);Sega Mega Drive;;;;;;;;;;;;;;
Chase H.Q. II (USA);Chase H.Q. II (USA);Sega Mega Drive;;;;;;;;;;;;;;
Chavez II (USA);Chavez II (USA);Sega Mega Drive;;;;;;;;;;;;;;
Cheese Cat-Astrophe Starring Speedy Gonzales (Europe);Cheese Cat-Astrophe Starring Speedy Gonzales (Europe);Sega Mega Drive;;;;;;;;;;;;;;
Chester Cheetah - Too Cool to Fool (USA);Chester Cheetah - Too Cool to Fool (USA);Sega Mega Drive;;;;;;;;;;;;;;
Chester Cheetah - Wild Wild Quest (USA);Chester Cheetah - Wild Wild Quest (USA);Sega Mega Drive;;;;;;;;;;;;;;
Chi Chi's Pro Challenge Golf (USA);Chi Chi's Pro Challenge Golf (USA);Sega Mega Drive;;;;;;;;;;;;;;
